airline,airport,type,fitted,block
DL,BZN,Arrival,-0.010328831447343026,2017-01-01T07:51:00Z
DL,BZN,Arrival,0.15443924006532464,2017-01-01T08:01:00Z
DL,BZN,Arrival,-0.1143369761573199,2017-01-01T08:11:00Z
DL,BZN,Arrival,-0.2580817627399012,2017-01-01T08:21:00Z
DL,BZN,Arrival,0.26696083490010325,2017-01-01T08:31:00Z
DL,BZN,Arrival,0.6048113293816332,2017-01-01T08:41:00Z
DL,BZN,Arrival,0.11228371715926745,2017-01-01T08:51:00Z
DL,BZN,Arrival,0.3971013719936264,2017-01-01T09:01:00Z
DL,BZN,Arrival,2.3651514703515164,2017-01-01T09:11:00Z
DL,BZN,Arrival,1.864067022218314,2017-01-01T09:21:00Z
DL,BZN,Arrival,-2.9228562638357114,2017-01-01T09:31:00Z
DL,BZN,Arrival,0.5885822815803222,2017-01-01T09:41:00Z
DL,BZN,Arrival,21.145370097048122,2017-01-01T09:51:00Z
DL,BZN,Arrival,37.74473673709064,2017-01-01T10:01:00Z
DL,BZN,Arrival,30.443941093814175,2017-01-01T10:11:00Z
DL,BZN,Arrival,13.29011729371387,2017-01-01T10:21:00Z
DL,BZN,Arrival,3.9187806846311894,2017-01-01T10:31:00Z
DL,BZN,Arrival,0.9752025732803806,2017-01-01T10:41:00Z
DL,BZN,Arrival,0.7799919106292017,2017-01-01T10:51:00Z
DL,BZN,Arrival,0.8658085503631541,2017-01-01T11:01:00Z
DL,BZN,Arrival,1.0290907255336421,2017-01-01T11:11:00Z
DL,BZN,Arrival,1.350189179982665,2017-01-01T11:21:00Z
DL,BZN,Arrival,0.7813263213487006,2017-01-01T11:31:00Z
DL,BZN,Arrival,-0.8750240510974298,2017-01-01T11:41:00Z
DL,BZN,Arrival,0.7127457646480929,2017-01-01T11:51:00Z
DL,BZN,Arrival,9.68139973805507,2017-01-01T12:01:00Z
DL,BZN,Arrival,24.85919300572396,2017-01-01T12:11:00Z
DL,BZN,Arrival,42.22708804220345,2017-01-01T12:21:00Z
DL,BZN,Arrival,51.68538550670347,2017-01-01T12:31:00Z
DL,BZN,Arrival,45.4572213553437,2017-01-01T12:41:00Z
DL,BZN,Arrival,31.137734547221804,2017-01-01T12:51:00Z
DL,BZN,Arrival,18.69355615243238,2017-01-01T13:01:00Z
DL,BZN,Arrival,12.20528268207989,2017-01-01T13:11:00Z
DL,BZN,Arrival,11.649306615130698,2017-01-01T13:21:00Z
DL,BZN,Arrival,9.524267230226688,2017-01-01T13:31:00Z
DL,BZN,Arrival,7.908221890571071,2017-01-01T13:41:00Z
DL,BZN,Arrival,10.037087057465454,2017-01-01T13:51:00Z
DL,BZN,Arrival,11.566102107653114,2017-01-01T14:01:00Z
DL,BZN,Arrival,8.282812864779011,2017-01-01T14:11:00Z
DL,BZN,Arrival,4.084668024653207,2017-01-01T14:21:00Z
DL,BZN,Arrival,3.1258638546403823,2017-01-01T14:31:00Z
DL,BZN,Arrival,2.4776840361586303,2017-01-01T14:41:00Z
DL,BZN,Arrival,-0.6843807398606568,2017-01-01T14:51:00Z
DL,BZN,Arrival,-1.6850991584862378,2017-01-01T15:01:00Z
DL,BZN,Arrival,4.425637229805176,2017-01-01T15:11:00Z
DL,BZN,Arrival,16.197704788905252,2017-01-01T15:21:00Z
DL,BZN,Arrival,28.8746570742717,2017-01-01T15:31:00Z
DL,BZN,Arrival,30.874988493257984,2017-01-01T15:41:00Z
DL,BZN,Arrival,17.208154268763987,2017-01-01T15:51:00Z
DL,BZN,Arrival,8.969603670230915,2017-01-01T16:01:00Z
DL,BZN,Arrival,7.140378114669473,2017-01-01T16:11:00Z
DL,BZN,Arrival,6.528195101950608,2017-01-01T16:21:00Z
DL,BZN,Arrival,5.6591099183878,2017-01-01T16:31:00Z
DL,BZN,Arrival,4.160250827143428,2017-01-01T16:41:00Z
DL,BZN,Arrival,2.3447002123329415,2017-01-01T16:51:00Z
DL,BZN,Arrival,0.7451132632522283,2017-01-01T17:01:00Z
DL,BZN,Arrival,0.08648226896600109,2017-01-01T17:11:00Z
DL,BZN,Arrival,0.7123144162710681,2017-01-01T17:21:00Z
DL,BZN,Arrival,1.2478393831242607,2017-01-01T17:31:00Z
DL,BZN,Arrival,0.6317793071337808,2017-01-01T17:41:00Z
DL,BZN,Arrival,0.775103673353324,2017-01-01T17:51:00Z
DL,BZN,Arrival,3.2367123347103344,2017-01-01T18:01:00Z
DL,BZN,Arrival,5.194979268181755,2017-01-01T18:11:00Z
DL,BZN,Arrival,4.034287166765949,2017-01-01T18:21:00Z
DL,BZN,Arrival,2.343579463497704,2017-01-01T18:31:00Z
DL,BZN,Arrival,3.156381199088347,2017-01-01T18:41:00Z
DL,BZN,Arrival,5.6339820632029785,2017-01-01T18:51:00Z
DL,BZN,Arrival,6.297109001308706,2017-01-01T19:01:00Z
DL,BZN,Arrival,2.8237085022941892,2017-01-01T19:11:00Z
DL,BZN,Arrival,-0.6953906044001508,2017-01-01T19:21:00Z
DL,BZN,Arrival,-0.2703400211515304,2017-01-01T19:31:00Z
DL,BZN,Arrival,1.2719040818403038,2017-01-01T19:41:00Z
DL,BZN,Arrival,0.7551459931774367,2017-01-01T19:51:00Z
DL,BZN,Arrival,0.4230363044915518,2017-01-01T20:01:00Z
DL,BZN,Arrival,2.4651235857129326,2017-01-01T20:11:00Z
DL,BZN,Arrival,3.4347020169367037,2017-01-01T20:21:00Z
DL,BZN,Arrival,1.8270636734842174,2017-01-01T20:31:00Z
DL,BZN,Arrival,9.54174660141691,2017-01-01T20:41:00Z
DL,BZN,Arrival,34.11837378701472,2017-01-01T20:51:00Z
DL,BZN,Arrival,52.252662006688205,2017-01-01T21:01:00Z
DL,BZN,Arrival,45.639429763837754,2017-01-01T21:11:00Z
DL,BZN,Arrival,38.40200082658957,2017-01-01T21:21:00Z
DL,BZN,Arrival,33.72654583014471,2017-01-01T21:31:00Z
DL,BZN,Arrival,27.66146980373119,2017-01-01T21:41:00Z
DL,BZN,Arrival,21.351346765065344,2017-01-01T21:51:00Z
DL,BZN,Arrival,16.677077978308404,2017-01-01T22:01:00Z
DL,BZN,Arrival,13.368704704913307,2017-01-01T22:11:00Z
DL,BZN,Arrival,10.598674303646439,2017-01-01T22:21:00Z
DL,BZN,Arrival,7.459918525237449,2017-01-01T22:31:00Z
DL,BZN,Arrival,4.735083491524438,2017-01-01T22:41:00Z
DL,BZN,Arrival,10.04518841681608,2017-01-01T22:51:00Z
DL,BZN,Arrival,29.994210928913862,2017-01-01T23:01:00Z
DL,BZN,Arrival,60.27958921711996,2017-01-01T23:11:00Z
DL,BZN,Arrival,89.40136645157847,2017-01-01T23:21:00Z
DL,BZN,Arrival,87.97654516429763,2017-01-01T23:31:00Z
DL,BZN,Arrival,42.886550226495864,2017-01-01T23:41:00Z
DL,BZN,Arrival,23.953536504357928,2017-01-01T23:51:00Z
DL,CAE,Departure,2.8722121878327482e-5,2017-01-01T00:01:00Z
DL,CAE,Departure,-1.0193043883001669e-4,2017-01-01T00:11:00Z
DL,CAE,Departure,6.549621072191032e-5,2017-01-01T00:21:00Z
DL,CAE,Departure,1.8606990069819002e-4,2017-01-01T00:31:00Z
DL,CAE,Departure,-2.1327038980505843e-4,2017-01-01T00:41:00Z
DL,CAE,Departure,-3.2383613308347586e-4,2017-01-01T00:51:00Z
DL,CAE,Departure,4.5483178563693024e-4,2017-01-01T01:01:00Z
DL,CAE,Departure,6.085252808004416e-4,2017-01-01T01:11:00Z
DL,CAE,Departure,-9.101343542532094e-4,2017-01-01T01:21:00Z
DL,CAE,Departure,-0.0011665411102727823,2017-01-01T01:31:00Z
DL,CAE,Departure,0.0018133817499423294,2017-01-01T01:41:00Z
DL,CAE,Departure,0.002179609159478676,2017-01-01T01:51:00Z
DL,CAE,Departure,-0.0037864073524885317,2017-01-01T02:01:00Z
DL,CAE,Departure,-0.0034532080683153895,2017-01-01T02:11:00Z
DL,CAE,Departure,0.009757829816945056,2017-01-01T02:21:00Z
DL,CAE,Departure,0.001863973268983259,2017-01-01T02:31:00Z
DL,CAE,Departure,-0.02875532974671569,2017-01-01T02:41:00Z
DL,CAE,Departure,0.022261506436416095,2017-01-01T02:51:00Z
DL,CAE,Departure,0.04566681889514604,2017-01-01T03:01:00Z
DL,CAE,Departure,-0.056553051696027215,2017-01-01T03:11:00Z
DL,CAE,Departure,-0.08136398172227115,2017-01-01T03:21:00Z
DL,CAE,Departure,0.1170371318141752,2017-01-01T03:31:00Z
DL,CAE,Departure,0.15448152650244976,2017-01-01T03:41:00Z
DL,CAE,Departure,-0.23275715959590898,2017-01-01T03:51:00Z
DL,CAE,Departure,-0.29666382112113254,2017-01-01T04:01:00Z
DL,CAE,Departure,0.46390276248398243,2017-01-01T04:11:00Z
DL,CAE,Departure,0.5508468052681399,2017-01-01T04:21:00Z
DL,CAE,Departure,-0.9755976311981936,2017-01-01T04:31:00Z
DL,CAE,Departure,-0.8226400887489804,2017-01-01T04:41:00Z
DL,CAE,Departure,2.533935085841066,2017-01-01T04:51:00Z
DL,CAE,Departure,-0.68851207056139,2017-01-01T05:01:00Z
DL,CAE,Departure,-6.141482689047952,2017-01-01T05:11:00Z
DL,CAE,Departure,30.842990195812828,2017-01-01T05:21:00Z
DL,CAE,Departure,61.84295489357301,2017-01-01T05:31:00Z
DL,CAE,Departure,35.7184221602691,2017-01-01T05:41:00Z
DL,CAE,Departure,0.5050239298859666,2017-01-01T05:51:00Z
DL,CAE,Departure,7.510664244240883,2017-01-01T06:01:00Z
DL,CAE,Departure,21.95671439853036,2017-01-01T06:11:00Z
DL,CAE,Departure,7.1779304764269245,2017-01-01T06:21:00Z
DL,CAE,Departure,5.049140462125582,2017-01-01T06:31:00Z
DL,CAE,Departure,53.15251911236788,2017-01-01T06:41:00Z
DL,CAE,Departure,93.35955637355549,2017-01-01T06:51:00Z
DL,CAE,Departure,68.8136445115246,2017-01-01T07:01:00Z
DL,CAE,Departure,23.45646988018099,2017-01-01T07:11:00Z
DL,CAE,Departure,9.747260604200608,2017-01-01T07:21:00Z
DL,CAE,Departure,13.417117803270251,2017-01-01T07:31:00Z
DL,CAE,Departure,10.602678785917222,2017-01-01T07:41:00Z
DL,CAE,Departure,5.790852621021467,2017-01-01T07:51:00Z
DL,CAE,Departure,18.510996352744055,2017-01-01T08:01:00Z
DL,CAE,Departure,74.93658669816566,2017-01-01T08:11:00Z
DL,CAE,Departure,108.49437853815454,2017-01-01T08:21:00Z
DL,CAE,Departure,60.34219502361139,2017-01-01T08:31:00Z
DL,CAE,Departure,3.2637342569756234,2017-01-01T08:41:00Z
DL,CAE,Departure,11.788255164459112,2017-01-01T08:51:00Z
DL,CAE,Departure,35.80138501583313,2017-01-01T09:01:00Z
DL,CAE,Departure,17.06863504089487,2017-01-01T09:11:00Z
DL,CAE,Departure,-10.481316034012096,2017-01-01T09:21:00Z
DL,CAE,Departure,-5.288582833301469,2017-01-01T09:31:00Z
DL,CAE,Departure,12.56837911904105,2017-01-01T09:41:00Z
DL,CAE,Departure,15.69791035779961,2017-01-01T09:51:00Z
DL,CAE,Departure,9.093876552409867,2017-01-01T10:01:00Z
DL,CAE,Departure,3.496602820519942,2017-01-01T10:11:00Z
DL,CAE,Departure,0.24672693797599826,2017-01-01T10:21:00Z
DL,CAE,Departure,-0.919853128701936,2017-01-01T10:31:00Z
DL,CAE,Departure,1.2427337823542397,2017-01-01T10:41:00Z
DL,CAE,Departure,2.8425212225398018,2017-01-01T10:51:00Z
DL,CAE,Departure,0.6458675321184875,2017-01-01T11:01:00Z
DL,CAE,Departure,-0.06455015657491533,2017-01-01T11:11:00Z
DL,CAE,Departure,5.282301351451562,2017-01-01T11:21:00Z
DL,CAE,Departure,9.894560709748028,2017-01-01T11:31:00Z
DL,CAE,Departure,7.116800709317198,2017-01-01T11:41:00Z
DL,CAE,Departure,2.2022252324144334,2017-01-01T11:51:00Z
DL,CAE,Departure,1.2791754101889052,2017-01-01T12:01:00Z
DL,CAE,Departure,2.067910278112876,2017-01-01T12:11:00Z
DL,CAE,Departure,1.2787032113953558,2017-01-01T12:21:00Z
DL,CAE,Departure,-0.010032960130711132,2017-01-01T12:31:00Z
DL,CAE,Departure,-0.17606228120661974,2017-01-01T12:41:00Z
DL,CAE,Departure,0.210004250505451,2017-01-01T12:51:00Z
DL,CAE,Departure,0.24225557170674902,2017-01-01T13:01:00Z
DL,CAE,Departure,-0.13357269052689022,2017-01-01T13:11:00Z
DL,CAE,Departure,-0.4125507883768274,2017-01-01T13:21:00Z
DL,CAE,Departure,0.5437337137024036,2017-01-01T13:31:00Z
DL,CAE,Departure,1.213387279926133,2017-01-01T13:41:00Z
DL,CAE,Departure,0.24496754024820497,2017-01-01T13:51:00Z
DL,CAE,Departure,-0.02457479294426771,2017-01-01T14:01:00Z
DL,CAE,Departure,2.4081780504702244,2017-01-01T14:11:00Z
DL,CAE,Departure,4.5241189891175155,2017-01-01T14:21:00Z
DL,CAE,Departure,4.116156373746919,2017-01-01T14:31:00Z
DL,CAE,Departure,7.247785135097482,2017-01-01T14:41:00Z
DL,CAE,Departure,18.275683748484365,2017-01-01T14:51:00Z
DL,CAE,Departure,26.45867828753805,2017-01-01T15:01:00Z
DL,CAE,Departure,21.547782264012962,2017-01-01T15:11:00Z
DL,CAE,Departure,10.360611343844027,2017-01-01T15:21:00Z
DL,CAE,Departure,4.3161329796809085,2017-01-01T15:31:00Z
DL,CAE,Departure,16.172119616851813,2017-01-01T15:41:00Z
DL,CAE,Departure,41.186879252763966,2017-01-01T15:51:00Z
DL,CAE,Departure,28.03835127519371,2017-01-01T16:01:00Z
DL,CAE,Departure,6.5954860747665425,2017-01-01T16:11:00Z
DL,CAE,Departure,15.373984035411716,2017-01-01T16:21:00Z
DL,CAE,Departure,28.4513688153375,2017-01-01T16:31:00Z
DL,CAE,Departure,16.35254719801938,2017-01-01T16:41:00Z
DL,CAE,Departure,-0.16986480627729794,2017-01-01T16:51:00Z
DL,CAE,Departure,2.1282873973185787,2017-01-01T17:01:00Z
DL,CAE,Departure,6.229603515310342,2017-01-01T17:11:00Z
DL,CAE,Departure,-3.808965352293146,2017-01-01T17:21:00Z
DL,CAE,Departure,0.6284923569051828,2017-01-01T17:31:00Z
DL,CAE,Departure,42.0530001063041,2017-01-01T17:41:00Z
DL,CAE,Departure,73.99706850092103,2017-01-01T17:51:00Z
DL,CAE,Departure,53.31991711680222,2017-01-01T18:01:00Z
DL,CAE,Departure,19.166114272490276,2017-01-01T18:11:00Z
DL,CAE,Departure,14.874723561572502,2017-01-01T18:21:00Z
DL,CAE,Departure,18.27744093531749,2017-01-01T18:31:00Z
DL,CAE,Departure,5.324589912953972,2017-01-01T18:41:00Z
DL,CAE,Departure,0.04353658489527884,2017-01-01T18:51:00Z
DL,CAE,Departure,1.3377751481973181,2017-01-01T19:01:00Z
DL,CAE,Departure,0.9180529433001986,2017-01-01T19:11:00Z
DL,CAE,Departure,1.3434712560778617,2017-01-01T19:21:00Z
DL,CAE,Departure,5.9301926403919385,2017-01-01T19:31:00Z
DL,CAE,Departure,10.174270776620315,2017-01-01T19:41:00Z
DL,CAE,Departure,9.345890585182,2017-01-01T19:51:00Z
DL,CAE,Departure,5.631870820142757,2017-01-01T20:01:00Z
DL,CAE,Departure,2.4226936136784833,2017-01-01T20:11:00Z
DL,CAE,Departure,1.006860776758768,2017-01-01T20:21:00Z
DL,CAE,Departure,1.5666026350189624,2017-01-01T20:31:00Z
DL,CAE,Departure,1.9610438939637693,2017-01-01T20:41:00Z
DL,CAE,Departure,0.5257059571910749,2017-01-01T20:51:00Z
DL,CAE,Departure,-0.1751973591976175,2017-01-01T21:01:00Z
DL,CAE,Departure,1.5825145590612377,2017-01-01T21:11:00Z
DL,CAE,Departure,1.6106977654722416,2017-01-01T21:21:00Z
DL,CAE,Departure,0.5300046449600972,2017-01-01T21:31:00Z
DL,CAE,Departure,0.14701087276383318,2017-01-01T21:41:00Z
DL,CAE,Departure,0.30598264899594024,2017-01-01T21:51:00Z
DL,CAE,Departure,0.44570213451416385,2017-01-01T22:01:00Z
DL,CAE,Departure,0.34532480828379225,2017-01-01T22:11:00Z
DL,CAE,Departure,-0.010099801216943502,2017-01-01T22:21:00Z
DL,CAE,Departure,-0.1523192855656318,2017-01-01T22:31:00Z
DL,CAE,Departure,0.26549848527661607,2017-01-01T22:41:00Z
DL,CAE,Departure,0.6213016478704142,2017-01-01T22:51:00Z
DL,CAE,Departure,0.3274089471004446,2017-01-01T23:01:00Z
DL,CAE,Departure,-0.09749444537406204,2017-01-01T23:11:00Z
DL,CAE,Departure,-0.07927291203073858,2017-01-01T23:21:00Z
DL,CAE,Departure,0.07164452133076162,2017-01-01T23:31:00Z
DL,CAE,Departure,-0.00768824499601815,2017-01-01T23:41:00Z
DL,CAE,Departure,-0.005720963022750058,2017-01-01T23:51:00Z
DL,CAE,Arrival,15.603040413868658,2017-01-01T00:01:00Z
DL,CAE,Arrival,40.71821330340287,2017-01-01T00:11:00Z
DL,CAE,Arrival,33.25125218294725,2017-01-01T00:21:00Z
DL,CAE,Arrival,14.57759099084464,2017-01-01T00:31:00Z
DL,CAE,Arrival,7.157215104621045,2017-01-01T00:41:00Z
DL,CAE,Arrival,6.983998484937705,2017-01-01T00:51:00Z
DL,CAE,Arrival,5.622359501571273,2017-01-01T01:01:00Z
DL,CAE,Arrival,3.38500557762476,2017-01-01T01:11:00Z
DL,CAE,Arrival,2.234178780099084,2017-01-01T01:21:00Z
DL,CAE,Arrival,1.9819706982604126,2017-01-01T01:31:00Z
DL,CAE,Arrival,1.983856405379348,2017-01-01T01:41:00Z
DL,CAE,Arrival,1.9189953884789765,2017-01-01T01:51:00Z
DL,CAE,Arrival,1.6276226155072813,2017-01-01T02:01:00Z
DL,CAE,Arrival,1.2705905643593498,2017-01-01T02:11:00Z
DL,CAE,Arrival,0.9979135132385738,2017-01-01T02:21:00Z
DL,CAE,Arrival,0.5956354316344612,2017-01-01T02:31:00Z
DL,CAE,Arrival,0.02997724442376273,2017-01-01T02:41:00Z
DL,CAE,Arrival,0.03172219250863176,2017-01-01T02:51:00Z
DL,CAE,Arrival,0.32235979240710894,2017-01-01T03:01:00Z
DL,CAE,Arrival,0.4187954762958512,2017-01-01T03:11:00Z
DL,CAE,Arrival,0.30006159593582066,2017-01-01T03:21:00Z
DL,CAE,Arrival,0.0761776073049842,2017-01-01T03:31:00Z
DL,CAE,Arrival,-0.08101553633497967,2017-01-01T03:41:00Z
DL,CAE,Arrival,-0.048926374855137046,2017-01-01T03:51:00Z
DL,CAE,Arrival,0.03621708205874223,2017-01-01T04:01:00Z
DL,CAE,Arrival,0.025929682158632016,2017-01-01T04:11:00Z
DL,CAE,Arrival,-0.01848282723781355,2017-01-01T04:21:00Z
DL,CAE,Arrival,-0.0126426005052476,2017-01-01T04:31:00Z
DL,CAE,Arrival,0.010325701646766248,2017-01-01T04:41:00Z
DL,CAE,Arrival,0.004904877987302827,2017-01-01T04:51:00Z
DL,CAE,Arrival,-0.0064899284650982636,2017-01-01T05:01:00Z
DL,CAE,Arrival,7.10742725914756e-4,2017-01-01T05:11:00Z
DL,CAE,Arrival,0.0019704816169977663,2017-01-01T05:21:00Z
DL,CAE,Arrival,-0.001239073585665374,2017-01-01T05:31:00Z
DL,CAE,Arrival,-2.8000195481874083e-4,2017-01-01T05:41:00Z
DL,CAE,Arrival,0.001313931526999543,2017-01-01T05:51:00Z
DL,CAE,Arrival,-7.750056314647007e-4,2017-01-01T06:01:00Z
DL,CAE,Arrival,-0.0018287300465357063,2017-01-01T06:11:00Z
DL,CAE,Arrival,0.0021413111984875874,2017-01-01T06:21:00Z
DL,CAE,Arrival,0.0031697332774777826,2017-01-01T06:31:00Z
DL,CAE,Arrival,-0.004512537077302308,2017-01-01T06:41:00Z
DL,CAE,Arrival,-0.005935389157199992,2017-01-01T06:51:00Z
DL,CAE,Arrival,0.009106530747616097,2017-01-01T07:01:00Z
DL,CAE,Arrival,0.011020364375303585,2017-01-01T07:11:00Z
DL,CAE,Arrival,-0.019077349998671504,2017-01-01T07:21:00Z
DL,CAE,Arrival,-0.017434275977933643,2017-01-01T07:31:00Z
DL,CAE,Arrival,0.04920452496278064,2017-01-01T07:41:00Z
DL,CAE,Arrival,0.009468601743383345,2017-01-01T07:51:00Z
DL,CAE,Arrival,-0.14513246588747591,2017-01-01T08:01:00Z
DL,CAE,Arrival,0.11151132895368175,2017-01-01T08:11:00Z
DL,CAE,Arrival,0.23336602823847521,2017-01-01T08:21:00Z
DL,CAE,Arrival,-0.2816136227797638,2017-01-01T08:31:00Z
DL,CAE,Arrival,-0.4733377225788933,2017-01-01T08:41:00Z
DL,CAE,Arrival,0.6674424287665046,2017-01-01T08:51:00Z
DL,CAE,Arrival,2.884475568526238,2017-01-01T09:01:00Z
DL,CAE,Arrival,5.293508700008632,2017-01-01T09:11:00Z
DL,CAE,Arrival,5.763781853331557,2017-01-01T09:21:00Z
DL,CAE,Arrival,2.957524773508379,2017-01-01T09:31:00Z
DL,CAE,Arrival,-0.044566961675493115,2017-01-01T09:41:00Z
DL,CAE,Arrival,-0.21473926617790026,2017-01-01T09:51:00Z
DL,CAE,Arrival,0.8445301462981999,2017-01-01T10:01:00Z
DL,CAE,Arrival,0.8676405064879832,2017-01-01T10:11:00Z
DL,CAE,Arrival,-0.43326937737574106,2017-01-01T10:21:00Z
DL,CAE,Arrival,-1.0734923826944407,2017-01-01T10:31:00Z
DL,CAE,Arrival,4.600046195156293,2017-01-01T10:41:00Z
DL,CAE,Arrival,10.241890089034543,2017-01-01T10:51:00Z
DL,CAE,Arrival,8.764446036278096,2017-01-01T11:01:00Z
DL,CAE,Arrival,3.888237183901238,2017-01-01T11:11:00Z
DL,CAE,Arrival,0.802756712316302,2017-01-01T11:21:00Z
DL,CAE,Arrival,-0.23473847414842192,2017-01-01T11:31:00Z
DL,CAE,Arrival,-0.1760327532740511,2017-01-01T11:41:00Z
DL,CAE,Arrival,0.12316064480467662,2017-01-01T11:51:00Z
DL,CAE,Arrival,0.054653064056955615,2017-01-01T12:01:00Z
DL,CAE,Arrival,-0.0957170027786791,2017-01-01T12:11:00Z
DL,CAE,Arrival,0.020214117794750887,2017-01-01T12:21:00Z
DL,CAE,Arrival,0.1058836735386775,2017-01-01T12:31:00Z
DL,CAE,Arrival,-0.10898744067458505,2017-01-01T12:41:00Z
DL,CAE,Arrival,-0.14481731579364865,2017-01-01T12:51:00Z
DL,CAE,Arrival,0.3139864040960489,2017-01-01T13:01:00Z
DL,CAE,Arrival,0.1771968481826912,2017-01-01T13:11:00Z
DL,CAE,Arrival,-0.22596907566551422,2017-01-01T13:21:00Z
DL,CAE,Arrival,3.734338097438985,2017-01-01T13:31:00Z
DL,CAE,Arrival,7.327019280036657,2017-01-01T13:41:00Z
DL,CAE,Arrival,6.457433347454028,2017-01-01T13:51:00Z
DL,CAE,Arrival,10.70861816387034,2017-01-01T14:01:00Z
DL,CAE,Arrival,26.419895847868872,2017-01-01T14:11:00Z
DL,CAE,Arrival,33.27804654679631,2017-01-01T14:21:00Z
DL,CAE,Arrival,15.349653791264656,2017-01-01T14:31:00Z
DL,CAE,Arrival,0.8730566161866978,2017-01-01T14:41:00Z
DL,CAE,Arrival,15.847144370424965,2017-01-01T14:51:00Z
DL,CAE,Arrival,33.141252154346574,2017-01-01T15:01:00Z
DL,CAE,Arrival,24.901192755950408,2017-01-01T15:11:00Z
DL,CAE,Arrival,13.508243962257977,2017-01-01T15:21:00Z
DL,CAE,Arrival,22.373386125076156,2017-01-01T15:31:00Z
DL,CAE,Arrival,28.790944856330732,2017-01-01T15:41:00Z
DL,CAE,Arrival,13.215750531985481,2017-01-01T15:51:00Z
DL,CAE,Arrival,4.25603691575933,2017-01-01T16:01:00Z
DL,CAE,Arrival,2.7886245872571016,2017-01-01T16:11:00Z
DL,CAE,Arrival,1.1129043052784156,2017-01-01T16:21:00Z
DL,CAE,Arrival,-0.36037082147699523,2017-01-01T16:31:00Z
DL,CAE,Arrival,2.509299308128245,2017-01-01T16:41:00Z
DL,CAE,Arrival,20.670040415081964,2017-01-01T16:51:00Z
DL,CAE,Arrival,57.078002280528246,2017-01-01T17:01:00Z
DL,CAE,Arrival,75.9138053063812,2017-01-01T17:11:00Z
DL,CAE,Arrival,48.45754682260082,2017-01-01T17:21:00Z
DL,CAE,Arrival,13.162761250548714,2017-01-01T17:31:00Z
DL,CAE,Arrival,9.939073126998428,2017-01-01T17:41:00Z
DL,CAE,Arrival,17.347030358969032,2017-01-01T17:51:00Z
DL,CAE,Arrival,8.86793555644308,2017-01-01T18:01:00Z
DL,CAE,Arrival,-0.984813228988449,2017-01-01T18:11:00Z
DL,CAE,Arrival,4.16472568575992,2017-01-01T18:21:00Z
DL,CAE,Arrival,7.110573068141973,2017-01-01T18:31:00Z
DL,CAE,Arrival,-2.6295182653832643,2017-01-01T18:41:00Z
DL,CAE,Arrival,9.423075287444394,2017-01-01T18:51:00Z
DL,CAE,Arrival,30.802276303401722,2017-01-01T19:01:00Z
DL,CAE,Arrival,38.98188098810107,2017-01-01T19:11:00Z
DL,CAE,Arrival,33.2590933658929,2017-01-01T19:21:00Z
DL,CAE,Arrival,19.470959156314176,2017-01-01T19:31:00Z
DL,CAE,Arrival,7.790483040911295,2017-01-01T19:41:00Z
DL,CAE,Arrival,5.744716503577538,2017-01-01T19:51:00Z
DL,CAE,Arrival,5.940939275588157,2017-01-01T20:01:00Z
DL,CAE,Arrival,2.1135915717634814,2017-01-01T20:11:00Z
DL,CAE,Arrival,7.425527293722327,2017-01-01T20:21:00Z
DL,CAE,Arrival,30.972309466124923,2017-01-01T20:31:00Z
DL,CAE,Arrival,46.15192391899867,2017-01-01T20:41:00Z
DL,CAE,Arrival,30.578507481565033,2017-01-01T20:51:00Z
DL,CAE,Arrival,14.428378174457587,2017-01-01T21:01:00Z
DL,CAE,Arrival,23.094491544051056,2017-01-01T21:11:00Z
DL,CAE,Arrival,23.14802307527025,2017-01-01T21:21:00Z
DL,CAE,Arrival,14.731644588896781,2017-01-01T21:31:00Z
DL,CAE,Arrival,8.714723807903736,2017-01-01T21:41:00Z
DL,CAE,Arrival,7.3780079560628495,2017-01-01T21:51:00Z
DL,CAE,Arrival,11.690398734796013,2017-01-01T22:01:00Z
DL,CAE,Arrival,25.962036255326385,2017-01-01T22:11:00Z
DL,CAE,Arrival,49.78095379517058,2017-01-01T22:21:00Z
DL,CAE,Arrival,60.50551888721713,2017-01-01T22:31:00Z
DL,CAE,Arrival,40.855408938350905,2017-01-01T22:41:00Z
DL,CAE,Arrival,17.225206596070088,2017-01-01T22:51:00Z
DL,CAE,Arrival,16.484239661471605,2017-01-01T23:01:00Z
DL,CAE,Arrival,23.72591130943414,2017-01-01T23:11:00Z
DL,CAE,Arrival,20.002967283968474,2017-01-01T23:21:00Z
DL,CAE,Arrival,11.981448231833058,2017-01-01T23:31:00Z
DL,CAE,Arrival,8.970234978980168,2017-01-01T23:41:00Z
DL,CAE,Arrival,5.236274165391083,2017-01-01T23:51:00Z
DL,CAK,Departure,-0.0903189460318721,2017-01-01T00:01:00Z
DL,CAK,Departure,0.34455605550566815,2017-01-01T00:11:00Z
DL,CAK,Departure,0.5175871880765021,2017-01-01T00:21:00Z
DL,CAK,Departure,0.2520094488526956,2017-01-01T00:31:00Z
DL,CAK,Departure,0.032257008091878675,2017-01-01T00:41:00Z
DL,CAK,Departure,-0.05275232369826925,2017-01-01T00:51:00Z
DL,CAK,Departure,-0.028157180953632083,2017-01-01T01:01:00Z
DL,CAK,Departure,0.020194381865601414,2017-01-01T01:11:00Z
DL,CAK,Departure,0.017288843678018966,2017-01-01T01:21:00Z
