year,airline,airport,type,block,n,airline_airport
16,UA,SFO,arr,1970-01-01T14:41:00Z,-451,UA/ SFO
16,UA,SFO,arr,1970-01-01T14:51:00Z,-451,UA/ SFO
16,UA,SFO,arr,1970-01-01T15:01:00Z,-445,UA/ SFO
16,UA,SFO,arr,1970-01-01T15:11:00Z,-417,UA/ SFO
16,UA,SFO,arr,1970-01-01T15:21:00Z,-290,UA/ SFO
16,UA,SFO,arr,1970-01-01T15:31:00Z,-210,UA/ SFO
16,UA,SFO,arr,1970-01-01T15:41:00Z,-219,UA/ SFO
16,UA,SFO,arr,1970-01-01T15:51:00Z,-196,UA/ SFO
16,UA,SFO,arr,1970-01-01T16:01:00Z,-176,UA/ SFO
16,UA,SFO,arr,1970-01-01T16:11:00Z,-165,UA/ SFO
16,UA,SFO,arr,1970-01-01T16:21:00Z,-159,UA/ SFO
16,UA,SFO,arr,1970-01-01T16:31:00Z,-202,UA/ SFO
16,UA,SFO,arr,1970-01-01T16:41:00Z,-299,UA/ SFO
16,UA,SFO,arr,1970-01-01T16:51:00Z,-252,UA/ SFO
16,UA,SFO,arr,1970-01-01T17:01:00Z,-222,UA/ SFO
16,UA,SFO,arr,1970-01-01T17:11:00Z,-181,UA/ SFO
16,UA,SFO,arr,1970-01-01T17:21:00Z,-251,UA/ SFO
16,UA,SFO,arr,1970-01-01T17:31:00Z,-329,UA/ SFO
16,UA,SFO,arr,1970-01-01T17:41:00Z,-360,UA/ SFO
16,UA,SFO,arr,1970-01-01T17:51:00Z,-307,UA/ SFO
16,UA,SFO,arr,1970-01-01T18:01:00Z,-329,UA/ SFO
16,UA,SFO,arr,1970-01-01T18:11:00Z,-258,UA/ SFO
16,UA,SFO,arr,1970-01-01T18:21:00Z,-227,UA/ SFO
16,UA,SFO,arr,1970-01-01T18:31:00Z,-204,UA/ SFO
16,UA,SFO,arr,1970-01-01T18:41:00Z,-223,UA/ SFO
16,UA,SFO,arr,1970-01-01T18:51:00Z,-226,UA/ SFO
16,UA,SFO,arr,1970-01-01T19:01:00Z,-310,UA/ SFO
16,UA,SFO,arr,1970-01-01T19:11:00Z,-335,UA/ SFO
16,UA,SFO,arr,1970-01-01T19:21:00Z,-341,UA/ SFO
16,UA,SFO,arr,1970-01-01T19:31:00Z,-332,UA/ SFO
16,UA,SFO,arr,1970-01-01T19:41:00Z,-314,UA/ SFO
16,UA,SFO,arr,1970-01-01T19:51:00Z,-424,UA/ SFO
16,UA,SFO,arr,1970-01-01T20:01:00Z,-543,UA/ SFO
16,UA,SFO,arr,1970-01-01T20:11:00Z,-563,UA/ SFO
16,UA,SFO,arr,1970-01-01T20:21:00Z,-587,UA/ SFO
16,UA,SFO,arr,1970-01-01T20:31:00Z,-507,UA/ SFO
16,UA,SFO,arr,1970-01-01T20:41:00Z,-436,UA/ SFO
16,UA,SFO,arr,1970-01-01T20:51:00Z,-426,UA/ SFO
16,UA,SFO,arr,1970-01-01T21:01:00Z,-442,UA/ SFO
16,UA,SFO,arr,1970-01-01T21:11:00Z,-415,UA/ SFO
16,UA,SFO,arr,1970-01-01T21:21:00Z,-491,UA/ SFO
16,UA,SFO,arr,1970-01-01T21:31:00Z,-556,UA/ SFO
16,UA,SFO,arr,1970-01-01T21:41:00Z,-577,UA/ SFO
16,UA,SFO,arr,1970-01-01T21:51:00Z,-409,UA/ SFO
16,UA,SFO,arr,1970-01-01T22:01:00Z,-343,UA/ SFO
16,UA,SFO,arr,1970-01-01T22:11:00Z,-278,UA/ SFO
16,UA,SFO,arr,1970-01-01T22:21:00Z,-218,UA/ SFO
16,UA,SFO,arr,1970-01-01T22:31:00Z,-226,UA/ SFO
16,UA,SFO,arr,1970-01-01T22:41:00Z,-217,UA/ SFO
16,UA,SFO,arr,1970-01-01T22:51:00Z,-176,UA/ SFO
16,UA,SFO,arr,1970-01-01T23:01:00Z,-205,UA/ SFO
16,UA,SFO,arr,1970-01-01T23:11:00Z,-192,UA/ SFO
16,UA,SFO,arr,1970-01-01T23:21:00Z,-168,UA/ SFO
16,UA,SFO,arr,1970-01-01T23:31:00Z,-233,UA/ SFO
16,UA,SFO,arr,1970-01-01T23:41:00Z,-179,UA/ SFO
16,UA,SFO,arr,1970-01-01T23:51:00Z,-150,UA/ SFO
16,UA,SFO,dep,1970-01-01T00:01:00Z,68,UA/ SFO
16,UA,SFO,dep,1970-01-01T00:11:00Z,44,UA/ SFO
16,UA,SFO,dep,1970-01-01T00:21:00Z,33,UA/ SFO
16,UA,SFO,dep,1970-01-01T00:31:00Z,31,UA/ SFO
16,UA,SFO,dep,1970-01-01T00:41:00Z,31,UA/ SFO
16,UA,SFO,dep,1970-01-01T00:51:00Z,21,UA/ SFO
16,UA,SFO,dep,1970-01-01T01:01:00Z,18,UA/ SFO
16,UA,SFO,dep,1970-01-01T01:11:00Z,16,UA/ SFO
16,UA,SFO,dep,1970-01-01T01:21:00Z,5,UA/ SFO
16,UA,SFO,dep,1970-01-01T01:31:00Z,12,UA/ SFO
16,UA,SFO,dep,1970-01-01T01:41:00Z,6,UA/ SFO
16,UA,SFO,dep,1970-01-01T01:51:00Z,6,UA/ SFO
16,UA,SFO,dep,1970-01-01T02:01:00Z,1,UA/ SFO
16,UA,SFO,dep,1970-01-01T02:21:00Z,2,UA/ SFO
16,UA,SFO,dep,1970-01-01T02:31:00Z,1,UA/ SFO
16,UA,SFO,dep,1970-01-01T02:41:00Z,1,UA/ SFO
16,UA,SFO,dep,1970-01-01T02:51:00Z,2,UA/ SFO
16,UA,SFO,dep,1970-01-01T03:01:00Z,1,UA/ SFO
16,UA,SFO,dep,1970-01-01T03:11:00Z,1,UA/ SFO
16,UA,SFO,dep,1970-01-01T03:21:00Z,1,UA/ SFO
16,UA,SFO,dep,1970-01-01T03:41:00Z,2,UA/ SFO
16,UA,SFO,dep,1970-01-01T04:01:00Z,1,UA/ SFO
16,UA,SFO,dep,1970-01-01T04:21:00Z,1,UA/ SFO
16,UA,SFO,dep,1970-01-01T04:31:00Z,1,UA/ SFO
16,UA,SFO,dep,1970-01-01T05:21:00Z,36,UA/ SFO
16,UA,SFO,dep,1970-01-01T05:31:00Z,65,UA/ SFO
16,UA,SFO,dep,1970-01-01T05:41:00Z,78,UA/ SFO
16,UA,SFO,dep,1970-01-01T05:51:00Z,1157,UA/ SFO
16,UA,SFO,dep,1970-01-01T06:01:00Z,475,UA/ SFO
16,UA,SFO,dep,1970-01-01T06:11:00Z,215,UA/ SFO
16,UA,SFO,dep,1970-01-01T06:21:00Z,185,UA/ SFO
16,UA,SFO,dep,1970-01-01T06:31:00Z,120,UA/ SFO
16,UA,SFO,dep,1970-01-01T06:41:00Z,327,UA/ SFO
16,UA,SFO,dep,1970-01-01T06:51:00Z,370,UA/ SFO
16,UA,SFO,dep,1970-01-01T07:01:00Z,363,UA/ SFO
16,UA,SFO,dep,1970-01-01T07:11:00Z,198,UA/ SFO
16,UA,SFO,dep,1970-01-01T07:21:00Z,148,UA/ SFO
16,UA,SFO,dep,1970-01-01T07:31:00Z,151,UA/ SFO
16,UA,SFO,dep,1970-01-01T07:41:00Z,312,UA/ SFO
16,UA,SFO,dep,1970-01-01T07:51:00Z,242,UA/ SFO
16,UA,SFO,dep,1970-01-01T08:01:00Z,83,UA/ SFO
16,UA,SFO,dep,1970-01-01T08:11:00Z,215,UA/ SFO
16,UA,SFO,dep,1970-01-01T08:21:00Z,608,UA/ SFO
16,UA,SFO,dep,1970-01-01T08:31:00Z,697,UA/ SFO
16,UA,SFO,dep,1970-01-01T08:41:00Z,887,UA/ SFO
16,UA,SFO,dep,1970-01-01T08:51:00Z,1053,UA/ SFO
16,UA,SFO,dep,1970-01-01T09:01:00Z,792,UA/ SFO
16,UA,SFO,dep,1970-01-01T09:11:00Z,493,UA/ SFO
16,UA,SFO,dep,1970-01-01T09:21:00Z,375,UA/ SFO
16,UA,SFO,dep,1970-01-01T09:31:00Z,324,UA/ SFO
16,UA,SFO,dep,1970-01-01T09:41:00Z,331,UA/ SFO
16,UA,SFO,dep,1970-01-01T09:51:00Z,339,UA/ SFO
16,UA,SFO,dep,1970-01-01T10:01:00Z,238,UA/ SFO
16,UA,SFO,dep,1970-01-01T10:11:00Z,282,UA/ SFO
16,UA,SFO,dep,1970-01-01T10:21:00Z,395,UA/ SFO
16,UA,SFO,dep,1970-01-01T10:31:00Z,919,UA/ SFO
16,UA,SFO,dep,1970-01-01T10:41:00Z,1125,UA/ SFO
16,UA,SFO,dep,1970-01-01T10:51:00Z,1120,UA/ SFO
16,UA,SFO,dep,1970-01-01T11:01:00Z,623,UA/ SFO
16,UA,SFO,dep,1970-01-01T11:11:00Z,372,UA/ SFO
16,UA,SFO,dep,1970-01-01T11:21:00Z,406,UA/ SFO
16,UA,SFO,dep,1970-01-01T11:31:00Z,269,UA/ SFO
16,UA,SFO,dep,1970-01-01T11:41:00Z,290,UA/ SFO
16,UA,SFO,dep,1970-01-01T11:51:00Z,321,UA/ SFO
16,UA,SFO,dep,1970-01-01T12:01:00Z,227,UA/ SFO
16,UA,SFO,dep,1970-01-01T12:11:00Z,145,UA/ SFO
16,UA,SFO,dep,1970-01-01T12:21:00Z,180,UA/ SFO
16,UA,SFO,dep,1970-01-01T12:31:00Z,140,UA/ SFO
16,UA,SFO,dep,1970-01-01T12:41:00Z,613,UA/ SFO
16,UA,SFO,dep,1970-01-01T12:51:00Z,848,UA/ SFO
16,UA,SFO,dep,1970-01-01T13:01:00Z,735,UA/ SFO
16,UA,SFO,dep,1970-01-01T13:11:00Z,443,UA/ SFO
16,UA,SFO,dep,1970-01-01T13:21:00Z,434,UA/ SFO
16,UA,SFO,dep,1970-01-01T13:31:00Z,327,UA/ SFO
16,UA,SFO,dep,1970-01-01T13:41:00Z,353,UA/ SFO
16,UA,SFO,dep,1970-01-01T13:51:00Z,356,UA/ SFO
16,UA,SFO,dep,1970-01-01T14:01:00Z,370,UA/ SFO
16,UA,SFO,dep,1970-01-01T14:11:00Z,223,UA/ SFO
16,UA,SFO,dep,1970-01-01T14:21:00Z,237,UA/ SFO
16,UA,SFO,dep,1970-01-01T14:31:00Z,234,UA/ SFO
16,UA,SFO,dep,1970-01-01T14:41:00Z,328,UA/ SFO
16,UA,SFO,dep,1970-01-01T14:51:00Z,375,UA/ SFO
16,UA,SFO,dep,1970-01-01T15:01:00Z,182,UA/ SFO
16,UA,SFO,dep,1970-01-01T15:11:00Z,172,UA/ SFO
16,UA,SFO,dep,1970-01-01T15:21:00Z,141,UA/ SFO
16,UA,SFO,dep,1970-01-01T15:31:00Z,176,UA/ SFO
16,UA,SFO,dep,1970-01-01T15:41:00Z,191,UA/ SFO
16,UA,SFO,dep,1970-01-01T15:51:00Z,620,UA/ SFO
16,UA,SFO,dep,1970-01-01T16:01:00Z,572,UA/ SFO
16,UA,SFO,dep,1970-01-01T16:11:00Z,416,UA/ SFO
16,UA,SFO,dep,1970-01-01T16:21:00Z,379,UA/ SFO
16,UA,SFO,dep,1970-01-01T16:31:00Z,419,UA/ SFO
16,UA,SFO,dep,1970-01-01T16:41:00Z,380,UA/ SFO
16,UA,SFO,dep,1970-01-01T16:51:00Z,337,UA/ SFO
16,UA,SFO,dep,1970-01-01T17:01:00Z,190,UA/ SFO
16,UA,SFO,dep,1970-01-01T17:11:00Z,147,UA/ SFO
16,UA,SFO,dep,1970-01-01T17:21:00Z,203,UA/ SFO
16,UA,SFO,dep,1970-01-01T17:31:00Z,245,UA/ SFO
16,UA,SFO,dep,1970-01-01T17:41:00Z,221,UA/ SFO
16,UA,SFO,dep,1970-01-01T17:51:00Z,242,UA/ SFO
16,UA,SFO,dep,1970-01-01T18:01:00Z,94,UA/ SFO
16,UA,SFO,dep,1970-01-01T18:11:00Z,160,UA/ SFO
16,UA,SFO,dep,1970-01-01T18:21:00Z,174,UA/ SFO
16,UA,SFO,dep,1970-01-01T18:31:00Z,191,UA/ SFO
16,UA,SFO,dep,1970-01-01T18:41:00Z,174,UA/ SFO
16,UA,SFO,dep,1970-01-01T18:51:00Z,188,UA/ SFO
16,UA,SFO,dep,1970-01-01T19:01:00Z,262,UA/ SFO
16,UA,SFO,dep,1970-01-01T19:11:00Z,249,UA/ SFO
16,UA,SFO,dep,1970-01-01T19:21:00Z,483,UA/ SFO
16,UA,SFO,dep,1970-01-01T19:31:00Z,301,UA/ SFO
16,UA,SFO,dep,1970-01-01T19:41:00Z,231,UA/ SFO
16,UA,SFO,dep,1970-01-01T19:51:00Z,132,UA/ SFO
16,UA,SFO,dep,1970-01-01T20:01:00Z,235,UA/ SFO
16,UA,SFO,dep,1970-01-01T20:11:00Z,191,UA/ SFO
16,UA,SFO,dep,1970-01-01T20:21:00Z,215,UA/ SFO
16,UA,SFO,dep,1970-01-01T20:31:00Z,229,UA/ SFO
16,UA,SFO,dep,1970-01-01T20:41:00Z,208,UA/ SFO
16,UA,SFO,dep,1970-01-01T20:51:00Z,136,UA/ SFO
16,UA,SFO,dep,1970-01-01T21:01:00Z,101,UA/ SFO
16,UA,SFO,dep,1970-01-01T21:11:00Z,85,UA/ SFO
16,UA,SFO,dep,1970-01-01T21:21:00Z,78,UA/ SFO
16,UA,SFO,dep,1970-01-01T21:31:00Z,112,UA/ SFO
16,UA,SFO,dep,1970-01-01T21:41:00Z,54,UA/ SFO
16,UA,SFO,dep,1970-01-01T21:51:00Z,41,UA/ SFO
16,UA,SFO,dep,1970-01-01T22:01:00Z,25,UA/ SFO
16,UA,SFO,dep,1970-01-01T22:11:00Z,68,UA/ SFO
16,UA,SFO,dep,1970-01-01T22:21:00Z,576,UA/ SFO
16,UA,SFO,dep,1970-01-01T22:31:00Z,1102,UA/ SFO
16,UA,SFO,dep,1970-01-01T22:41:00Z,644,UA/ SFO
16,UA,SFO,dep,1970-01-01T22:51:00Z,483,UA/ SFO
16,UA,SFO,dep,1970-01-01T23:01:00Z,308,UA/ SFO
16,UA,SFO,dep,1970-01-01T23:11:00Z,318,UA/ SFO
16,UA,SFO,dep,1970-01-01T23:21:00Z,185,UA/ SFO
16,UA,SFO,dep,1970-01-01T23:31:00Z,98,UA/ SFO
16,UA,SFO,dep,1970-01-01T23:41:00Z,117,UA/ SFO
16,UA,SFO,dep,1970-01-01T23:51:00Z,140,UA/ SFO
17,UA,ORD,arr,1970-01-01T00:01:00Z,-138,UA/ ORD
17,UA,ORD,arr,1970-01-01T00:11:00Z,-85,UA/ ORD
17,UA,ORD,arr,1970-01-01T00:21:00Z,-102,UA/ ORD
17,UA,ORD,arr,1970-01-01T00:31:00Z,-114,UA/ ORD
17,UA,ORD,arr,1970-01-01T00:41:00Z,-128,UA/ ORD
17,UA,ORD,arr,1970-01-01T00:51:00Z,-109,UA/ ORD
17,UA,ORD,arr,1970-01-01T01:01:00Z,-90,UA/ ORD
17,UA,ORD,arr,1970-01-01T01:11:00Z,-85,UA/ ORD
17,UA,ORD,arr,1970-01-01T01:21:00Z,-50,UA/ ORD
17,UA,ORD,arr,1970-01-01T01:31:00Z,-43,UA/ ORD
17,UA,ORD,arr,1970-01-01T01:41:00Z,-34,UA/ ORD
17,UA,ORD,arr,1970-01-01T01:51:00Z,-23,UA/ ORD
17,UA,ORD,arr,1970-01-01T02:01:00Z,-23,UA/ ORD
17,UA,ORD,arr,1970-01-01T02:11:00Z,-21,UA/ ORD
17,UA,ORD,arr,1970-01-01T02:21:00Z,-17,UA/ ORD
17,UA,ORD,arr,1970-01-01T02:31:00Z,-12,UA/ ORD
17,UA,ORD,arr,1970-01-01T02:41:00Z,-6,UA/ ORD
17,UA,ORD,arr,1970-01-01T02:51:00Z,-10,UA/ ORD
17,UA,ORD,arr,1970-01-01T03:01:00Z,-7,UA/ ORD
17,UA,ORD,arr,1970-01-01T03:11:00Z,-6,UA/ ORD
17,UA,ORD,arr,1970-01-01T03:21:00Z,-6,UA/ ORD
17,UA,ORD,arr,1970-01-01T03:31:00Z,-6,UA/ ORD
17,UA,ORD,arr,1970-01-01T03:41:00Z,-6,UA/ ORD
17,UA,ORD,arr,1970-01-01T03:51:00Z,-3,UA/ ORD
17,UA,ORD,arr,1970-01-01T04:01:00Z,-8,UA/ ORD
17,UA,ORD,arr,1970-01-01T04:11:00Z,-34,UA/ ORD
17,UA,ORD,arr,1970-01-01T04:21:00Z,-108,UA/ ORD
17,UA,ORD,arr,1970-01-01T04:31:00Z,-211,UA/ ORD
17,UA,ORD,arr,1970-01-01T04:41:00Z,-349,UA/ ORD
17,UA,ORD,arr,1970-01-01T04:51:00Z,-445,UA/ ORD
17,UA,ORD,arr,1970-01-01T05:01:00Z,-427,UA/ ORD
17,UA,ORD,arr,1970-01-01T05:11:00Z,-316,UA/ ORD
17,UA,ORD,arr,1970-01-01T05:21:00Z,-202,UA/ ORD
17,UA,ORD,arr,1970-01-01T05:31:00Z,-143,UA/ ORD
17,UA,ORD,arr,1970-01-01T05:41:00Z,-131,UA/ ORD
17,UA,ORD,arr,1970-01-01T05:51:00Z,-101,UA/ ORD
17,UA,ORD,arr,1970-01-01T06:01:00Z,-67,UA/ ORD
17,UA,ORD,arr,1970-01-01T06:11:00Z,-72,UA/ ORD
17,UA,ORD,arr,1970-01-01T06:21:00Z,-70,UA/ ORD
17,UA,ORD,arr,1970-01-01T06:31:00Z,-162,UA/ ORD
17,UA,ORD,arr,1970-01-01T06:41:00Z,-337,UA/ ORD
17,UA,ORD,arr,1970-01-01T06:51:00Z,-510,UA/ ORD
17,UA,ORD,arr,1970-01-01T07:01:00Z,-523,UA/ ORD
17,UA,ORD,arr,1970-01-01T07:11:00Z,-506,UA/ ORD
17,UA,ORD,arr,1970-01-01T07:21:00Z,-549,UA/ ORD
17,UA,ORD,arr,1970-01-01T07:31:00Z,-658,UA/ ORD
17,UA,ORD,arr,1970-01-01T07:41:00Z,-724,UA/ ORD
17,UA,ORD,arr,1970-01-01T07:51:00Z,-745,UA/ ORD
17,UA,ORD,arr,1970-01-01T08:01:00Z,-656,UA/ ORD
17,UA,ORD,arr,1970-01-01T08:11:00Z,-688,UA/ ORD
17,UA,ORD,arr,1970-01-01T08:21:00Z,-789,UA/ ORD
17,UA,ORD,arr,1970-01-01T08:31:00Z,-1053,UA/ ORD
17,UA,ORD,arr,1970-01-01T08:41:00Z,-920,UA/ ORD
17,UA,ORD,arr,1970-01-01T08:51:00Z,-662,UA/ ORD
17,UA,ORD,arr,1970-01-01T09:01:00Z,-600,UA/ ORD
17,UA,ORD,arr,1970-01-01T09:11:00Z,-573,UA/ ORD
17,UA,ORD,arr,1970-01-01T09:21:00Z,-452,UA/ ORD
17,UA,ORD,arr,1970-01-01T09:31:00Z,-403,UA/ ORD
17,UA,ORD,arr,1970-01-01T09:41:00Z,-354,UA/ ORD
17,UA,ORD,arr,1970-01-01T09:51:00Z,-389,UA/ ORD
17,UA,ORD,arr,1970-01-01T10:01:00Z,-371,UA/ ORD
17,UA,ORD,arr,1970-01-01T10:11:00Z,-488,UA/ ORD
17,UA,ORD,arr,1970-01-01T10:21:00Z,-557,UA/ ORD
17,UA,ORD,arr,1970-01-01T10:31:00Z,-572,UA/ ORD
17,UA,ORD,arr,1970-01-01T10:41:00Z,-617,UA/ ORD
17,UA,ORD,arr,1970-01-01T10:51:00Z,-518,UA/ ORD
17,UA,ORD,arr,1970-01-01T11:01:00Z,-563,UA/ ORD
17,UA,ORD,arr,1970-01-01T11:11:00Z,-462,UA/ ORD
17,UA,ORD,arr,1970-01-01T11:21:00Z,-534,UA/ ORD
17,UA,ORD,arr,1970-01-01T11:31:00Z,-555,UA/ ORD
17,UA,ORD,arr,1970-01-01T11:41:00Z,-673,UA/ ORD
17,UA,ORD,arr,1970-01-01T11:51:00Z,-681,UA/ ORD
17,UA,ORD,arr,1970-01-01T12:01:00Z,-782,UA/ ORD
17,UA,ORD,arr,1970-01-01T12:11:00Z,-795,UA/ ORD
17,UA,ORD,arr,1970-01-01T12:21:00Z,-700,UA/ ORD
17,UA,ORD,arr,1970-01-01T12:31:00Z,-580,UA/ ORD
17,UA,ORD,arr,1970-01-01T12:41:00Z,-569,UA/ ORD
17,UA,ORD,arr,1970-01-01T12:51:00Z,-504,UA/ ORD
17,UA,ORD,arr,1970-01-01T13:01:00Z,-522,UA/ ORD
17,UA,ORD,arr,1970-01-01T13:11:00Z,-483,UA/ ORD
17,UA,ORD,arr,1970-01-01T13:21:00Z,-563,UA/ ORD
17,UA,ORD,arr,1970-01-01T13:31:00Z,-480,UA/ ORD
17,UA,ORD,arr,1970-01-01T13:41:00Z,-548,UA/ ORD
17,UA,ORD,arr,1970-01-01T13:51:00Z,-580,UA/ ORD
17,UA,ORD,arr,1970-01-01T14:01:00Z,-565,UA/ ORD
17,UA,ORD,arr,1970-01-01T14:11:00Z,-584,UA/ ORD
17,UA,ORD,arr,1970-01-01T14:21:00Z,-531,UA/ ORD
17,UA,ORD,arr,1970-01-01T14:31:00Z,-500,UA/ ORD
17,UA,ORD,arr,1970-01-01T14:41:00Z,-507,UA/ ORD
17,UA,ORD,arr,1970-01-01T14:51:00Z,-482,UA/ ORD
17,UA,ORD,arr,1970-01-01T15:01:00Z,-465,UA/ ORD
17,UA,ORD,arr,1970-01-01T15:11:00Z,-417,UA/ ORD
17,UA,ORD,arr,1970-01-01T15:21:00Z,-401,UA/ ORD
17,UA,ORD,arr,1970-01-01T15:31:00Z,-423,UA/ ORD
17,UA,ORD,arr,1970-01-01T15:41:00Z,-544,UA/ ORD
17,UA,ORD,arr,1970-01-01T15:51:00Z,-574,UA/ ORD
17,UA,ORD,arr,1970-01-01T16:01:00Z,-632,UA/ ORD
17,UA,ORD,arr,1970-01-01T16:11:00Z,-671,UA/ ORD
17,UA,ORD,arr,1970-01-01T16:21:00Z,-708,UA/ ORD
17,UA,ORD,arr,1970-01-01T16:31:00Z,-645,UA/ ORD
17,UA,ORD,arr,1970-01-01T16:41:00Z,-801,UA/ ORD
17,UA,ORD,arr,1970-01-01T16:51:00Z,-811,UA/ ORD
17,UA,ORD,arr,1970-01-01T17:01:00Z,-807,UA/ ORD
17,UA,ORD,arr,1970-01-01T17:11:00Z,-853,UA/ ORD
17,UA,ORD,arr,1970-01-01T17:21:00Z,-696,UA/ ORD
17,UA,ORD,arr,1970-01-01T17:31:00Z,-638,UA/ ORD
17,UA,ORD,arr,1970-01-01T17:41:00Z,-587,UA/ ORD
17,UA,ORD,arr,1970-01-01T17:51:00Z,-608,UA/ ORD
17,UA,ORD,arr,1970-01-01T18:01:00Z,-640,UA/ ORD
17,UA,ORD,arr,1970-01-01T18:11:00Z,-812,UA/ ORD
17,UA,ORD,arr,1970-01-01T18:21:00Z,-819,UA/ ORD
17,UA,ORD,arr,1970-01-01T18:31:00Z,-852,UA/ ORD
17,UA,ORD,arr,1970-01-01T18:41:00Z,-772,UA/ ORD
17,UA,ORD,arr,1970-01-01T18:51:00Z,-827,UA/ ORD
17,UA,ORD,arr,1970-01-01T19:01:00Z,-757,UA/ ORD
17,UA,ORD,arr,1970-01-01T19:11:00Z,-819,UA/ ORD
17,UA,ORD,arr,1970-01-01T19:21:00Z,-865,UA/ ORD
17,UA,ORD,arr,1970-01-01T19:31:00Z,-809,UA/ ORD
17,UA,ORD,arr,1970-01-01T19:41:00Z,-679,UA/ ORD
17,UA,ORD,arr,1970-01-01T19:51:00Z,-602,UA/ ORD
17,UA,ORD,arr,1970-01-01T20:01:00Z,-592,UA/ ORD
17,UA,ORD,arr,1970-01-01T20:11:00Z,-590,UA/ ORD
17,UA,ORD,arr,1970-01-01T20:21:00Z,-535,UA/ ORD
17,UA,ORD,arr,1970-01-01T20:31:00Z,-469,UA/ ORD
17,UA,ORD,arr,1970-01-01T20:41:00Z,-388,UA/ ORD
17,UA,ORD,arr,1970-01-01T20:51:00Z,-332,UA/ ORD
17,UA,ORD,arr,1970-01-01T21:01:00Z,-307,UA/ ORD
17,UA,ORD,arr,1970-01-01T21:11:00Z,-312,UA/ ORD
17,UA,ORD,arr,1970-01-01T21:21:00Z,-316,UA/ ORD
17,UA,ORD,arr,1970-01-01T21:31:00Z,-299,UA/ ORD
17,UA,ORD,arr,1970-01-01T21:41:00Z,-343,UA/ ORD
17,UA,ORD,arr,1970-01-01T21:51:00Z,-276,UA/ ORD
17,UA,ORD,arr,1970-01-01T22:01:00Z,-236,UA/ ORD
17,UA,ORD,arr,1970-01-01T22:11:00Z,-193,UA/ ORD
17,UA,ORD,arr,1970-01-01T22:21:00Z,-206,UA/ ORD
17,UA,ORD,arr,1970-01-01T22:31:00Z,-205,UA/ ORD
17,UA,ORD,arr,1970-01-01T22:41:00Z,-247,UA/ ORD
17,UA,ORD,arr,1970-01-01T22:51:00Z,-209,UA/ ORD
17,UA,ORD,arr,1970-01-01T23:01:00Z,-179,UA/ ORD
17,UA,ORD,arr,1970-01-01T23:11:00Z,-195,UA/ ORD
17,UA,ORD,arr,1970-01-01T23:21:00Z,-173,UA/ ORD
17,UA,ORD,arr,1970-01-01T23:31:00Z,-172,UA/ ORD
17,UA,ORD,arr,1970-01-01T23:41:00Z,-194,UA/ ORD
17,UA,ORD,arr,1970-01-01T23:51:00Z,-174,UA/ ORD
17,UA,ORD,dep,1970-01-01T00:01:00Z,23,UA/ ORD
17,UA,ORD,dep,1970-01-01T00:11:00Z,21,UA/ ORD
17,UA,ORD,dep,1970-01-01T00:21:00Z,17,UA/ ORD
17,UA,ORD,dep,1970-01-01T00:31:00Z,14,UA/ ORD
17,UA,ORD,dep,1970-01-01T00:41:00Z,11,UA/ ORD
17,UA,ORD,dep,1970-01-01T00:51:00Z,5,UA/ ORD
17,UA,ORD,dep,1970-01-01T01:01:00Z,12,UA/ ORD
17,UA,ORD,dep,1970-01-01T01:11:00Z,4,UA/ ORD
17,UA,ORD,dep,1970-01-01T01:21:00Z,3,UA/ ORD
17,UA,ORD,dep,1970-01-01T01:31:00Z,7,UA/ ORD
17,UA,ORD,dep,1970-01-01T01:41:00Z,3,UA/ ORD
17,UA,ORD,dep,1970-01-01T01:51:00Z,6,UA/ ORD
17,UA,ORD,dep,1970-01-01T02:01:00Z,1,UA/ ORD
17,UA,ORD,dep,1970-01-01T02:11:00Z,2,UA/ ORD
17,UA,ORD,dep,1970-01-01T02:31:00Z,1,UA/ ORD
17,UA,ORD,dep,1970-01-01T02:41:00Z,1,UA/ ORD
17,UA,ORD,dep,1970-01-01T02:51:00Z,2,UA/ ORD
17,UA,ORD,dep,1970-01-01T03:21:00Z,1,UA/ ORD
17,UA,ORD,dep,1970-01-01T05:01:00Z,31,UA/ ORD
17,UA,ORD,dep,1970-01-01T05:11:00Z,46,UA/ ORD
17,UA,ORD,dep,1970-01-01T05:21:00Z,103,UA/ ORD
17,UA,ORD,dep,1970-01-01T05:31:00Z,94,UA/ ORD
17,UA,ORD,dep,1970-01-01T05:41:00Z,137,UA/ ORD
17,UA,ORD,dep,1970-01-01T05:51:00Z,1271,UA/ ORD
17,UA,ORD,dep,1970-01-01T06:01:00Z,904,UA/ ORD
17,UA,ORD,dep,1970-01-01T06:11:00Z,367,UA/ ORD
17,UA,ORD,dep,1970-01-01T06:21:00Z,295,UA/ ORD
17,UA,ORD,dep,1970-01-01T06:31:00Z,218,UA/ ORD
17,UA,ORD,dep,1970-01-01T06:41:00Z,340,UA/ ORD
17,UA,ORD,dep,1970-01-01T06:51:00Z,804,UA/ ORD
17,UA,ORD,dep,1970-01-01T07:01:00Z,492,UA/ ORD
17,UA,ORD,dep,1970-01-01T07:11:00Z,237,UA/ ORD
17,UA,ORD,dep,1970-01-01T07:21:00Z,110,UA/ ORD
17,UA,ORD,dep,1970-01-01T07:31:00Z,83,UA/ ORD
17,UA,ORD,dep,1970-01-01T07:41:00Z,150,UA/ ORD
17,UA,ORD,dep,1970-01-01T07:51:00Z,701,UA/ ORD
