airline,airport,type,block,n,airline_airport
AA,LAX,arr,1970-01-01T07:11:00Z,-847,AA/ LAX
AA,LAX,arr,1970-01-01T07:21:00Z,-770,AA/ LAX
AA,LAX,arr,1970-01-01T07:31:00Z,-585,AA/ LAX
AA,LAX,arr,1970-01-01T07:41:00Z,-501,AA/ LAX
AA,LAX,arr,1970-01-01T07:51:00Z,-661,AA/ LAX
AA,LAX,arr,1970-01-01T08:01:00Z,-1108,AA/ LAX
AA,LAX,arr,1970-01-01T08:11:00Z,-1420,AA/ LAX
AA,LAX,arr,1970-01-01T08:21:00Z,-1420,AA/ LAX
AA,LAX,arr,1970-01-01T08:31:00Z,-1513,AA/ LAX
AA,LAX,arr,1970-01-01T08:41:00Z,-1613,AA/ LAX
AA,LAX,arr,1970-01-01T08:51:00Z,-1572,AA/ LAX
AA,LAX,arr,1970-01-01T09:01:00Z,-1502,AA/ LAX
AA,LAX,arr,1970-01-01T09:11:00Z,-1511,AA/ LAX
AA,LAX,arr,1970-01-01T09:21:00Z,-1517,AA/ LAX
AA,LAX,arr,1970-01-01T09:31:00Z,-1363,AA/ LAX
AA,LAX,arr,1970-01-01T09:41:00Z,-1357,AA/ LAX
AA,LAX,arr,1970-01-01T09:51:00Z,-1401,AA/ LAX
AA,LAX,arr,1970-01-01T10:01:00Z,-1532,AA/ LAX
AA,LAX,arr,1970-01-01T10:11:00Z,-1537,AA/ LAX
AA,LAX,arr,1970-01-01T10:21:00Z,-1602,AA/ LAX
AA,LAX,arr,1970-01-01T10:31:00Z,-1577,AA/ LAX
AA,LAX,arr,1970-01-01T10:41:00Z,-1587,AA/ LAX
AA,LAX,arr,1970-01-01T10:51:00Z,-1473,AA/ LAX
AA,LAX,arr,1970-01-01T11:01:00Z,-1476,AA/ LAX
AA,LAX,arr,1970-01-01T11:11:00Z,-1553,AA/ LAX
AA,LAX,arr,1970-01-01T11:21:00Z,-1653,AA/ LAX
AA,LAX,arr,1970-01-01T11:31:00Z,-1601,AA/ LAX
AA,LAX,arr,1970-01-01T11:41:00Z,-1489,AA/ LAX
AA,LAX,arr,1970-01-01T11:51:00Z,-1527,AA/ LAX
AA,LAX,arr,1970-01-01T12:01:00Z,-1624,AA/ LAX
AA,LAX,arr,1970-01-01T12:11:00Z,-1461,AA/ LAX
AA,LAX,arr,1970-01-01T12:21:00Z,-1243,AA/ LAX
AA,LAX,arr,1970-01-01T12:31:00Z,-1131,AA/ LAX
AA,LAX,arr,1970-01-01T12:41:00Z,-1090,AA/ LAX
AA,LAX,arr,1970-01-01T12:51:00Z,-1091,AA/ LAX
AA,LAX,arr,1970-01-01T13:01:00Z,-1145,AA/ LAX
AA,LAX,arr,1970-01-01T13:11:00Z,-1117,AA/ LAX
AA,LAX,arr,1970-01-01T13:21:00Z,-1082,AA/ LAX
AA,LAX,arr,1970-01-01T13:31:00Z,-1137,AA/ LAX
AA,LAX,arr,1970-01-01T13:41:00Z,-1231,AA/ LAX
AA,LAX,arr,1970-01-01T13:51:00Z,-1178,AA/ LAX
AA,LAX,arr,1970-01-01T14:01:00Z,-1143,AA/ LAX
AA,LAX,arr,1970-01-01T14:11:00Z,-986,AA/ LAX
AA,LAX,arr,1970-01-01T14:21:00Z,-902,AA/ LAX
AA,LAX,arr,1970-01-01T14:31:00Z,-916,AA/ LAX
AA,LAX,arr,1970-01-01T14:41:00Z,-978,AA/ LAX
AA,LAX,arr,1970-01-01T14:51:00Z,-1053,AA/ LAX
AA,LAX,arr,1970-01-01T15:01:00Z,-1192,AA/ LAX
AA,LAX,arr,1970-01-01T15:11:00Z,-1317,AA/ LAX
AA,LAX,arr,1970-01-01T15:21:00Z,-1327,AA/ LAX
AA,LAX,arr,1970-01-01T15:31:00Z,-1318,AA/ LAX
AA,LAX,arr,1970-01-01T15:41:00Z,-1198,AA/ LAX
AA,LAX,arr,1970-01-01T15:51:00Z,-1254,AA/ LAX
AA,LAX,arr,1970-01-01T16:01:00Z,-1217,AA/ LAX
AA,LAX,arr,1970-01-01T16:11:00Z,-1059,AA/ LAX
AA,LAX,arr,1970-01-01T16:21:00Z,-948,AA/ LAX
AA,LAX,arr,1970-01-01T16:31:00Z,-1069,AA/ LAX
AA,LAX,arr,1970-01-01T16:41:00Z,-1085,AA/ LAX
AA,LAX,arr,1970-01-01T16:51:00Z,-975,AA/ LAX
AA,LAX,arr,1970-01-01T17:01:00Z,-1042,AA/ LAX
AA,LAX,arr,1970-01-01T17:11:00Z,-1107,AA/ LAX
AA,LAX,arr,1970-01-01T17:21:00Z,-1117,AA/ LAX
AA,LAX,arr,1970-01-01T17:31:00Z,-1110,AA/ LAX
AA,LAX,arr,1970-01-01T17:41:00Z,-1104,AA/ LAX
AA,LAX,arr,1970-01-01T17:51:00Z,-1256,AA/ LAX
AA,LAX,arr,1970-01-01T18:01:00Z,-1417,AA/ LAX
AA,LAX,arr,1970-01-01T18:11:00Z,-1501,AA/ LAX
AA,LAX,arr,1970-01-01T18:21:00Z,-1601,AA/ LAX
AA,LAX,arr,1970-01-01T18:31:00Z,-1584,AA/ LAX
AA,LAX,arr,1970-01-01T18:41:00Z,-1580,AA/ LAX
AA,LAX,arr,1970-01-01T18:51:00Z,-1593,AA/ LAX
AA,LAX,arr,1970-01-01T19:01:00Z,-1500,AA/ LAX
AA,LAX,arr,1970-01-01T19:11:00Z,-1378,AA/ LAX
AA,LAX,arr,1970-01-01T19:21:00Z,-1313,AA/ LAX
AA,LAX,arr,1970-01-01T19:31:00Z,-1471,AA/ LAX
AA,LAX,arr,1970-01-01T19:41:00Z,-1491,AA/ LAX
AA,LAX,arr,1970-01-01T19:51:00Z,-1699,AA/ LAX
AA,LAX,arr,1970-01-01T20:01:00Z,-1755,AA/ LAX
AA,LAX,arr,1970-01-01T20:11:00Z,-1861,AA/ LAX
AA,LAX,arr,1970-01-01T20:21:00Z,-1819,AA/ LAX
AA,LAX,arr,1970-01-01T20:31:00Z,-1844,AA/ LAX
AA,LAX,arr,1970-01-01T20:41:00Z,-1914,AA/ LAX
AA,LAX,arr,1970-01-01T20:51:00Z,-1860,AA/ LAX
AA,LAX,arr,1970-01-01T21:01:00Z,-1842,AA/ LAX
AA,LAX,arr,1970-01-01T21:11:00Z,-1838,AA/ LAX
AA,LAX,arr,1970-01-01T21:21:00Z,-1833,AA/ LAX
AA,LAX,arr,1970-01-01T21:31:00Z,-1702,AA/ LAX
AA,LAX,arr,1970-01-01T21:41:00Z,-1838,AA/ LAX
AA,LAX,arr,1970-01-01T21:51:00Z,-1761,AA/ LAX
AA,LAX,arr,1970-01-01T22:01:00Z,-1723,AA/ LAX
AA,LAX,arr,1970-01-01T22:11:00Z,-1559,AA/ LAX
AA,LAX,arr,1970-01-01T22:21:00Z,-1698,AA/ LAX
AA,LAX,arr,1970-01-01T22:31:00Z,-1825,AA/ LAX
AA,LAX,arr,1970-01-01T22:41:00Z,-1683,AA/ LAX
AA,LAX,arr,1970-01-01T22:51:00Z,-1519,AA/ LAX
AA,LAX,arr,1970-01-01T23:01:00Z,-1487,AA/ LAX
AA,LAX,arr,1970-01-01T23:11:00Z,-1339,AA/ LAX
AA,LAX,arr,1970-01-01T23:21:00Z,-1316,AA/ LAX
AA,LAX,arr,1970-01-01T23:31:00Z,-1262,AA/ LAX
AA,LAX,arr,1970-01-01T23:41:00Z,-1186,AA/ LAX
AA,LAX,arr,1970-01-01T23:51:00Z,-987,AA/ LAX
AA,LAX,dep,1970-01-01T00:01:00Z,1143,AA/ LAX
AA,LAX,dep,1970-01-01T00:11:00Z,746,AA/ LAX
AA,LAX,dep,1970-01-01T00:21:00Z,779,AA/ LAX
AA,LAX,dep,1970-01-01T00:31:00Z,580,AA/ LAX
AA,LAX,dep,1970-01-01T00:41:00Z,480,AA/ LAX
AA,LAX,dep,1970-01-01T00:51:00Z,633,AA/ LAX
AA,LAX,dep,1970-01-01T01:01:00Z,591,AA/ LAX
AA,LAX,dep,1970-01-01T01:11:00Z,579,AA/ LAX
AA,LAX,dep,1970-01-01T01:21:00Z,483,AA/ LAX
AA,LAX,dep,1970-01-01T01:31:00Z,267,AA/ LAX
AA,LAX,dep,1970-01-01T01:41:00Z,179,AA/ LAX
AA,LAX,dep,1970-01-01T01:51:00Z,110,AA/ LAX
AA,LAX,dep,1970-01-01T02:01:00Z,70,AA/ LAX
AA,LAX,dep,1970-01-01T02:11:00Z,57,AA/ LAX
AA,LAX,dep,1970-01-01T02:21:00Z,30,AA/ LAX
AA,LAX,dep,1970-01-01T02:31:00Z,33,AA/ LAX
AA,LAX,dep,1970-01-01T02:41:00Z,29,AA/ LAX
AA,LAX,dep,1970-01-01T02:51:00Z,21,AA/ LAX
AA,LAX,dep,1970-01-01T03:01:00Z,14,AA/ LAX
AA,LAX,dep,1970-01-01T03:11:00Z,22,AA/ LAX
AA,LAX,dep,1970-01-01T03:21:00Z,8,AA/ LAX
AA,LAX,dep,1970-01-01T03:31:00Z,9,AA/ LAX
AA,LAX,dep,1970-01-01T03:41:00Z,2,AA/ LAX
AA,LAX,dep,1970-01-01T03:51:00Z,7,AA/ LAX
AA,LAX,dep,1970-01-01T04:01:00Z,3,AA/ LAX
AA,LAX,dep,1970-01-01T04:11:00Z,2,AA/ LAX
AA,LAX,dep,1970-01-01T04:31:00Z,1,AA/ LAX
AA,LAX,dep,1970-01-01T04:41:00Z,3,AA/ LAX
AA,LAX,dep,1970-01-01T04:51:00Z,99,AA/ LAX
AA,LAX,dep,1970-01-01T05:01:00Z,28,AA/ LAX
AA,LAX,dep,1970-01-01T05:11:00Z,19,AA/ LAX
AA,LAX,dep,1970-01-01T05:21:00Z,16,AA/ LAX
AA,LAX,dep,1970-01-01T05:31:00Z,33,AA/ LAX
AA,LAX,dep,1970-01-01T05:41:00Z,165,AA/ LAX
AA,LAX,dep,1970-01-01T05:51:00Z,4229,AA/ LAX
AA,LAX,dep,1970-01-01T06:01:00Z,2179,AA/ LAX
AA,LAX,dep,1970-01-01T06:11:00Z,1114,AA/ LAX
AA,LAX,dep,1970-01-01T06:21:00Z,1285,AA/ LAX
AA,LAX,dep,1970-01-01T06:31:00Z,689,AA/ LAX
AA,LAX,dep,1970-01-01T06:41:00Z,525,AA/ LAX
AA,LAX,dep,1970-01-01T06:51:00Z,3172,AA/ LAX
AA,LAX,dep,1970-01-01T07:01:00Z,1226,AA/ LAX
AA,LAX,dep,1970-01-01T07:11:00Z,1306,AA/ LAX
AA,LAX,dep,1970-01-01T07:21:00Z,1842,AA/ LAX
AA,LAX,dep,1970-01-01T07:31:00Z,893,AA/ LAX
AA,LAX,dep,1970-01-01T07:41:00Z,1208,AA/ LAX
AA,LAX,dep,1970-01-01T07:51:00Z,3565,AA/ LAX
AA,LAX,dep,1970-01-01T08:01:00Z,1831,AA/ LAX
AA,LAX,dep,1970-01-01T08:11:00Z,2106,AA/ LAX
AA,LAX,dep,1970-01-01T08:21:00Z,2682,AA/ LAX
AA,LAX,dep,1970-01-01T08:31:00Z,1714,AA/ LAX
AA,LAX,dep,1970-01-01T08:41:00Z,1452,AA/ LAX
AA,LAX,dep,1970-01-01T08:51:00Z,2337,AA/ LAX
AA,LAX,dep,1970-01-01T09:01:00Z,1640,AA/ LAX
AA,LAX,dep,1970-01-01T09:11:00Z,1587,AA/ LAX
AA,LAX,dep,1970-01-01T09:21:00Z,1587,AA/ LAX
AA,LAX,dep,1970-01-01T09:31:00Z,1594,AA/ LAX
AA,LAX,dep,1970-01-01T09:41:00Z,2036,AA/ LAX
AA,LAX,dep,1970-01-01T09:51:00Z,2515,AA/ LAX
AA,LAX,dep,1970-01-01T10:01:00Z,1807,AA/ LAX
AA,LAX,dep,1970-01-01T10:11:00Z,1735,AA/ LAX
AA,LAX,dep,1970-01-01T10:21:00Z,1877,AA/ LAX
AA,LAX,dep,1970-01-01T10:31:00Z,1615,AA/ LAX
AA,LAX,dep,1970-01-01T10:41:00Z,1206,AA/ LAX
AA,LAX,dep,1970-01-01T10:51:00Z,2072,AA/ LAX
AA,LAX,dep,1970-01-01T11:01:00Z,1267,AA/ LAX
AA,LAX,dep,1970-01-01T11:11:00Z,1351,AA/ LAX
AA,LAX,dep,1970-01-01T11:21:00Z,1950,AA/ LAX
AA,LAX,dep,1970-01-01T11:31:00Z,1320,AA/ LAX
AA,LAX,dep,1970-01-01T11:41:00Z,1473,AA/ LAX
AA,LAX,dep,1970-01-01T11:51:00Z,1804,AA/ LAX
AA,LAX,dep,1970-01-01T12:01:00Z,1220,AA/ LAX
AA,LAX,dep,1970-01-01T12:11:00Z,1069,AA/ LAX
AA,LAX,dep,1970-01-01T12:21:00Z,1555,AA/ LAX
AA,LAX,dep,1970-01-01T12:31:00Z,1342,AA/ LAX
AA,LAX,dep,1970-01-01T12:41:00Z,1223,AA/ LAX
AA,LAX,dep,1970-01-01T12:51:00Z,1923,AA/ LAX
AA,LAX,dep,1970-01-01T13:01:00Z,1655,AA/ LAX
AA,LAX,dep,1970-01-01T13:11:00Z,1627,AA/ LAX
AA,LAX,dep,1970-01-01T13:21:00Z,1803,AA/ LAX
AA,LAX,dep,1970-01-01T13:31:00Z,1422,AA/ LAX
AA,LAX,dep,1970-01-01T13:41:00Z,868,AA/ LAX
AA,LAX,dep,1970-01-01T13:51:00Z,1188,AA/ LAX
AA,LAX,dep,1970-01-01T14:01:00Z,1056,AA/ LAX
AA,LAX,dep,1970-01-01T14:11:00Z,926,AA/ LAX
AA,LAX,dep,1970-01-01T14:21:00Z,1359,AA/ LAX
AA,LAX,dep,1970-01-01T14:31:00Z,1015,AA/ LAX
AA,LAX,dep,1970-01-01T14:41:00Z,788,AA/ LAX
AA,LAX,dep,1970-01-01T14:51:00Z,1194,AA/ LAX
AA,LAX,dep,1970-01-01T15:01:00Z,957,AA/ LAX
AA,LAX,dep,1970-01-01T15:11:00Z,976,AA/ LAX
AA,LAX,dep,1970-01-01T15:21:00Z,1438,AA/ LAX
AA,LAX,dep,1970-01-01T15:31:00Z,1198,AA/ LAX
AA,LAX,dep,1970-01-01T15:41:00Z,994,AA/ LAX
AA,LAX,dep,1970-01-01T15:51:00Z,1215,AA/ LAX
AA,LAX,dep,1970-01-01T16:01:00Z,859,AA/ LAX
AA,LAX,dep,1970-01-01T16:11:00Z,762,AA/ LAX
AA,LAX,dep,1970-01-01T16:21:00Z,1068,AA/ LAX
AA,LAX,dep,1970-01-01T16:31:00Z,1340,AA/ LAX
AA,LAX,dep,1970-01-01T16:41:00Z,1083,AA/ LAX
AA,LAX,dep,1970-01-01T16:51:00Z,1305,AA/ LAX
AA,LAX,dep,1970-01-01T17:01:00Z,854,AA/ LAX
AA,LAX,dep,1970-01-01T17:11:00Z,788,AA/ LAX
AA,LAX,dep,1970-01-01T17:21:00Z,1156,AA/ LAX
AA,LAX,dep,1970-01-01T17:31:00Z,1132,AA/ LAX
AA,LAX,dep,1970-01-01T17:41:00Z,919,AA/ LAX
AA,LAX,dep,1970-01-01T17:51:00Z,1214,AA/ LAX
AA,LAX,dep,1970-01-01T18:01:00Z,1059,AA/ LAX
AA,LAX,dep,1970-01-01T18:11:00Z,1236,AA/ LAX
AA,LAX,dep,1970-01-01T18:21:00Z,1300,AA/ LAX
AA,LAX,dep,1970-01-01T18:31:00Z,1116,AA/ LAX
AA,LAX,dep,1970-01-01T18:41:00Z,835,AA/ LAX
AA,LAX,dep,1970-01-01T18:51:00Z,813,AA/ LAX
AA,LAX,dep,1970-01-01T19:01:00Z,733,AA/ LAX
AA,LAX,dep,1970-01-01T19:11:00Z,580,AA/ LAX
AA,LAX,dep,1970-01-01T19:21:00Z,458,AA/ LAX
AA,LAX,dep,1970-01-01T19:31:00Z,590,AA/ LAX
AA,LAX,dep,1970-01-01T19:41:00Z,913,AA/ LAX
AA,LAX,dep,1970-01-01T19:51:00Z,784,AA/ LAX
AA,LAX,dep,1970-01-01T20:01:00Z,562,AA/ LAX
AA,LAX,dep,1970-01-01T20:11:00Z,565,AA/ LAX
AA,LAX,dep,1970-01-01T20:21:00Z,383,AA/ LAX
AA,LAX,dep,1970-01-01T20:31:00Z,390,AA/ LAX
AA,LAX,dep,1970-01-01T20:41:00Z,338,AA/ LAX
AA,LAX,dep,1970-01-01T20:51:00Z,553,AA/ LAX
AA,LAX,dep,1970-01-01T21:01:00Z,513,AA/ LAX
AA,LAX,dep,1970-01-01T21:11:00Z,470,AA/ LAX
AA,LAX,dep,1970-01-01T21:21:00Z,886,AA/ LAX
AA,LAX,dep,1970-01-01T21:31:00Z,748,AA/ LAX
AA,LAX,dep,1970-01-01T21:41:00Z,703,AA/ LAX
AA,LAX,dep,1970-01-01T21:51:00Z,933,AA/ LAX
AA,LAX,dep,1970-01-01T22:01:00Z,862,AA/ LAX
AA,LAX,dep,1970-01-01T22:11:00Z,1132,AA/ LAX
AA,LAX,dep,1970-01-01T22:21:00Z,1428,AA/ LAX
AA,LAX,dep,1970-01-01T22:31:00Z,973,AA/ LAX
AA,LAX,dep,1970-01-01T22:41:00Z,1113,AA/ LAX
AA,LAX,dep,1970-01-01T22:51:00Z,1230,AA/ LAX
AA,LAX,dep,1970-01-01T23:01:00Z,1050,AA/ LAX
AA,LAX,dep,1970-01-01T23:11:00Z,1108,AA/ LAX
AA,LAX,dep,1970-01-01T23:21:00Z,1033,AA/ LAX
AA,LAX,dep,1970-01-01T23:31:00Z,810,AA/ LAX
AA,LAX,dep,1970-01-01T23:41:00Z,1411,AA/ LAX
AA,LAX,dep,1970-01-01T23:51:00Z,2532,AA/ LAX
AA,LGA,arr,1970-01-01T00:01:00Z,-435,AA/ LGA
AA,LGA,arr,1970-01-01T00:11:00Z,-304,AA/ LGA
AA,LGA,arr,1970-01-01T00:21:00Z,-217,AA/ LGA
AA,LGA,arr,1970-01-01T00:31:00Z,-188,AA/ LGA
AA,LGA,arr,1970-01-01T00:41:00Z,-132,AA/ LGA
AA,LGA,arr,1970-01-01T00:51:00Z,-104,AA/ LGA
AA,LGA,arr,1970-01-01T01:01:00Z,-91,AA/ LGA
AA,LGA,arr,1970-01-01T01:11:00Z,-67,AA/ LGA
AA,LGA,arr,1970-01-01T01:21:00Z,-54,AA/ LGA
AA,LGA,arr,1970-01-01T01:31:00Z,-31,AA/ LGA
AA,LGA,arr,1970-01-01T01:41:00Z,-36,AA/ LGA
AA,LGA,arr,1970-01-01T01:51:00Z,-28,AA/ LGA
AA,LGA,arr,1970-01-01T02:01:00Z,-21,AA/ LGA
AA,LGA,arr,1970-01-01T02:11:00Z,-19,AA/ LGA
AA,LGA,arr,1970-01-01T02:21:00Z,-15,AA/ LGA
AA,LGA,arr,1970-01-01T02:31:00Z,-11,AA/ LGA
AA,LGA,arr,1970-01-01T02:41:00Z,-8,AA/ LGA
AA,LGA,arr,1970-01-01T02:51:00Z,-5,AA/ LGA
AA,LGA,arr,1970-01-01T03:01:00Z,-4,AA/ LGA
AA,LGA,arr,1970-01-01T03:11:00Z,-4,AA/ LGA
AA,LGA,arr,1970-01-01T03:21:00Z,-1,AA/ LGA
AA,LGA,arr,1970-01-01T03:31:00Z,-1,AA/ LGA
AA,LGA,arr,1970-01-01T03:41:00Z,-3,AA/ LGA
AA,LGA,arr,1970-01-01T04:01:00Z,-3,AA/ LGA
AA,LGA,arr,1970-01-01T05:11:00Z,-1,AA/ LGA
AA,LGA,arr,1970-01-01T05:41:00Z,-4,AA/ LGA
AA,LGA,arr,1970-01-01T05:51:00Z,-9,AA/ LGA
AA,LGA,arr,1970-01-01T06:01:00Z,-12,AA/ LGA
AA,LGA,arr,1970-01-01T06:11:00Z,-4,AA/ LGA
AA,LGA,arr,1970-01-01T06:21:00Z,-3,AA/ LGA
AA,LGA,arr,1970-01-01T06:31:00Z,-26,AA/ LGA
AA,LGA,arr,1970-01-01T06:41:00Z,-273,AA/ LGA
AA,LGA,arr,1970-01-01T06:51:00Z,-407,AA/ LGA
AA,LGA,arr,1970-01-01T07:01:00Z,-367,AA/ LGA
AA,LGA,arr,1970-01-01T07:11:00Z,-264,AA/ LGA
AA,LGA,arr,1970-01-01T07:21:00Z,-300,AA/ LGA
AA,LGA,arr,1970-01-01T07:31:00Z,-282,AA/ LGA
AA,LGA,arr,1970-01-01T07:41:00Z,-251,AA/ LGA
AA,LGA,arr,1970-01-01T07:51:00Z,-322,AA/ LGA
AA,LGA,arr,1970-01-01T08:01:00Z,-328,AA/ LGA
AA,LGA,arr,1970-01-01T08:11:00Z,-292,AA/ LGA
AA,LGA,arr,1970-01-01T08:21:00Z,-255,AA/ LGA
AA,LGA,arr,1970-01-01T08:31:00Z,-202,AA/ LGA
AA,LGA,arr,1970-01-01T08:41:00Z,-534,AA/ LGA
AA,LGA,arr,1970-01-01T08:51:00Z,-838,AA/ LGA
AA,LGA,arr,1970-01-01T09:01:00Z,-737,AA/ LGA
AA,LGA,arr,1970-01-01T09:11:00Z,-763,AA/ LGA
AA,LGA,arr,1970-01-01T09:21:00Z,-549,AA/ LGA
AA,LGA,arr,1970-01-01T09:31:00Z,-585,AA/ LGA
AA,LGA,arr,1970-01-01T09:41:00Z,-611,AA/ LGA
AA,LGA,arr,1970-01-01T09:51:00Z,-537,AA/ LGA
AA,LGA,arr,1970-01-01T10:01:00Z,-670,AA/ LGA
AA,LGA,arr,1970-01-01T10:11:00Z,-962,AA/ LGA
AA,LGA,arr,1970-01-01T10:21:00Z,-1072,AA/ LGA
AA,LGA,arr,1970-01-01T10:31:00Z,-788,AA/ LGA
AA,LGA,arr,1970-01-01T10:41:00Z,-788,AA/ LGA
AA,LGA,arr,1970-01-01T10:51:00Z,-894,AA/ LGA
AA,LGA,arr,1970-01-01T11:01:00Z,-940,AA/ LGA
AA,LGA,arr,1970-01-01T11:11:00Z,-1016,AA/ LGA
AA,LGA,arr,1970-01-01T11:21:00Z,-1031,AA/ LGA
AA,LGA,arr,1970-01-01T11:31:00Z,-873,AA/ LGA
AA,LGA,arr,1970-01-01T11:41:00Z,-1121,AA/ LGA
AA,LGA,arr,1970-01-01T11:51:00Z,-1000,AA/ LGA
AA,LGA,arr,1970-01-01T12:01:00Z,-707,AA/ LGA
AA,LGA,arr,1970-01-01T12:11:00Z,-708,AA/ LGA
AA,LGA,arr,1970-01-01T12:21:00Z,-727,AA/ LGA
AA,LGA,arr,1970-01-01T12:31:00Z,-596,AA/ LGA
AA,LGA,arr,1970-01-01T12:41:00Z,-665,AA/ LGA
AA,LGA,arr,1970-01-01T12:51:00Z,-720,AA/ LGA
AA,LGA,arr,1970-01-01T13:01:00Z,-831,AA/ LGA
AA,LGA,arr,1970-01-01T13:11:00Z,-1098,AA/ LGA
AA,LGA,arr,1970-01-01T13:21:00Z,-999,AA/ LGA
AA,LGA,arr,1970-01-01T13:31:00Z,-819,AA/ LGA
AA,LGA,arr,1970-01-01T13:41:00Z,-875,AA/ LGA
AA,LGA,arr,1970-01-01T13:51:00Z,-810,AA/ LGA
AA,LGA,arr,1970-01-01T14:01:00Z,-781,AA/ LGA
AA,LGA,arr,1970-01-01T14:11:00Z,-864,AA/ LGA
AA,LGA,arr,1970-01-01T14:21:00Z,-716,AA/ LGA
AA,LGA,arr,1970-01-01T14:31:00Z,-644,AA/ LGA
AA,LGA,arr,1970-01-01T14:41:00Z,-823,AA/ LGA
AA,LGA,arr,1970-01-01T14:51:00Z,-1079,AA/ LGA
AA,LGA,arr,1970-01-01T15:01:00Z,-1179,AA/ LGA
AA,LGA,arr,1970-01-01T15:11:00Z,-1179,AA/ LGA
AA,LGA,arr,1970-01-01T15:21:00Z,-1014,AA/ LGA
AA,LGA,arr,1970-01-01T15:31:00Z,-766,AA/ LGA
AA,LGA,arr,1970-01-01T15:41:00Z,-776,AA/ LGA
AA,LGA,arr,1970-01-01T15:51:00Z,-844,AA/ LGA
AA,LGA,arr,1970-01-01T16:01:00Z,-1019,AA/ LGA
AA,LGA,arr,1970-01-01T16:11:00Z,-1226,AA/ LGA
AA,LGA,arr,1970-01-01T16:21:00Z,-1070,AA/ LGA
AA,LGA,arr,1970-01-01T16:31:00Z,-930,AA/ LGA
AA,LGA,arr,1970-01-01T16:41:00Z,-965,AA/ LGA
AA,LGA,arr,1970-01-01T16:51:00Z,-886,AA/ LGA
AA,LGA,arr,1970-01-01T17:01:00Z,-746,AA/ LGA
AA,LGA,arr,1970-01-01T17:11:00Z,-775,AA/ LGA
AA,LGA,arr,1970-01-01T17:21:00Z,-748,AA/ LGA
AA,LGA,arr,1970-01-01T17:31:00Z,-756,AA/ LGA
AA,LGA,arr,1970-01-01T17:41:00Z,-958,AA/ LGA
AA,LGA,arr,1970-01-01T17:51:00Z,-940,AA/ LGA
AA,LGA,arr,1970-01-01T18:01:00Z,-968,AA/ LGA
AA,LGA,arr,1970-01-01T18:11:00Z,-999,AA/ LGA
AA,LGA,arr,1970-01-01T18:21:00Z,-836,AA/ LGA
AA,LGA,arr,1970-01-01T18:31:00Z,-790,AA/ LGA
AA,LGA,arr,1970-01-01T18:41:00Z,-798,AA/ LGA
AA,LGA,arr,1970-01-01T18:51:00Z,-793,AA/ LGA
AA,LGA,arr,1970-01-01T19:01:00Z,-744,AA/ LGA
AA,LGA,arr,1970-01-01T19:11:00Z,-802,AA/ LGA
AA,LGA,arr,1970-01-01T19:21:00Z,-773,AA/ LGA
AA,LGA,arr,1970-01-01T19:31:00Z,-866,AA/ LGA
AA,LGA,arr,1970-01-01T19:41:00Z,-1207,AA/ LGA
AA,LGA,arr,1970-01-01T19:51:00Z,-1029,AA/ LGA
AA,LGA,arr,1970-01-01T20:01:00Z,-813,AA/ LGA
AA,LGA,arr,1970-01-01T20:11:00Z,-889,AA/ LGA
AA,LGA,arr,1970-01-01T20:21:00Z,-930,AA/ LGA
AA,LGA,arr,1970-01-01T20:31:00Z,-940,AA/ LGA
AA,LGA,arr,1970-01-01T20:41:00Z,-895,AA/ LGA
AA,LGA,arr,1970-01-01T20:51:00Z,-803,AA/ LGA
AA,LGA,arr,1970-01-01T21:01:00Z,-718,AA/ LGA
AA,LGA,arr,1970-01-01T21:11:00Z,-707,AA/ LGA
AA,LGA,arr,1970-01-01T21:21:00Z,-722,AA/ LGA
AA,LGA,arr,1970-01-01T21:31:00Z,-735,AA/ LGA
AA,LGA,arr,1970-01-01T21:41:00Z,-804,AA/ LGA
AA,LGA,arr,1970-01-01T21:51:00Z,-873,AA/ LGA
AA,LGA,arr,1970-01-01T22:01:00Z,-1008,AA/ LGA
AA,LGA,arr,1970-01-01T22:11:00Z,-1042,AA/ LGA
AA,LGA,arr,1970-01-01T22:21:00Z,-956,AA/ LGA
AA,LGA,arr,1970-01-01T22:31:00Z,-865,AA/ LGA
AA,LGA,arr,1970-01-01T22:41:00Z,-833,AA/ LGA
AA,LGA,arr,1970-01-01T22:51:00Z,-812,AA/ LGA
AA,LGA,arr,1970-01-01T23:01:00Z,-885,AA/ LGA
AA,LGA,arr,1970-01-01T23:11:00Z,-1072,AA/ LGA
AA,LGA,arr,1970-01-01T23:21:00Z,-1344,AA/ LGA
AA,LGA,arr,1970-01-01T23:31:00Z,-1197,AA/ LGA
AA,LGA,arr,1970-01-01T23:41:00Z,-840,AA/ LGA
AA,LGA,arr,1970-01-01T23:51:00Z,-548,AA/ LGA
AA,LGA,dep,1970-01-01T00:01:00Z,16,AA/ LGA
AA,LGA,dep,1970-01-01T00:11:00Z,12,AA/ LGA
AA,LGA,dep,1970-01-01T00:21:00Z,5,AA/ LGA
AA,LGA,dep,1970-01-01T00:31:00Z,8,AA/ LGA
AA,LGA,dep,1970-01-01T00:41:00Z,3,AA/ LGA
AA,LGA,dep,1970-01-01T00:51:00Z,6,AA/ LGA
AA,LGA,dep,1970-01-01T01:01:00Z,3,AA/ LGA
AA,LGA,dep,1970-01-01T01:11:00Z,1,AA/ LGA
