airline,airport,type,block,n,airline_airport,year
UA,ORD,dep,1970-01-01T11:41:00Z,596,UA/ ORD,2018
UA,ORD,dep,1970-01-01T11:51:00Z,365,UA/ ORD,2018
UA,ORD,dep,1970-01-01T12:01:00Z,268,UA/ ORD,2018
UA,ORD,dep,1970-01-01T12:11:00Z,371,UA/ ORD,2018
UA,ORD,dep,1970-01-01T12:21:00Z,414,UA/ ORD,2018
UA,ORD,dep,1970-01-01T12:31:00Z,692,UA/ ORD,2018
UA,ORD,dep,1970-01-01T12:41:00Z,1964,UA/ ORD,2018
UA,ORD,dep,1970-01-01T12:51:00Z,1466,UA/ ORD,2018
UA,ORD,dep,1970-01-01T13:01:00Z,656,UA/ ORD,2018
UA,ORD,dep,1970-01-01T13:11:00Z,474,UA/ ORD,2018
UA,ORD,dep,1970-01-01T13:21:00Z,392,UA/ ORD,2018
UA,ORD,dep,1970-01-01T13:31:00Z,275,UA/ ORD,2018
UA,ORD,dep,1970-01-01T13:41:00Z,337,UA/ ORD,2018
UA,ORD,dep,1970-01-01T13:51:00Z,2132,UA/ ORD,2018
UA,ORD,dep,1970-01-01T14:01:00Z,1675,UA/ ORD,2018
UA,ORD,dep,1970-01-01T14:11:00Z,1278,UA/ ORD,2018
UA,ORD,dep,1970-01-01T14:21:00Z,758,UA/ ORD,2018
UA,ORD,dep,1970-01-01T14:31:00Z,486,UA/ ORD,2018
UA,ORD,dep,1970-01-01T14:41:00Z,439,UA/ ORD,2018
UA,ORD,dep,1970-01-01T14:51:00Z,416,UA/ ORD,2018
UA,ORD,dep,1970-01-01T15:01:00Z,316,UA/ ORD,2018
UA,ORD,dep,1970-01-01T15:11:00Z,233,UA/ ORD,2018
UA,ORD,dep,1970-01-01T15:21:00Z,605,UA/ ORD,2018
UA,ORD,dep,1970-01-01T15:31:00Z,1226,UA/ ORD,2018
UA,ORD,dep,1970-01-01T15:41:00Z,1370,UA/ ORD,2018
UA,ORD,dep,1970-01-01T15:51:00Z,1569,UA/ ORD,2018
UA,ORD,dep,1970-01-01T16:01:00Z,913,UA/ ORD,2018
UA,ORD,dep,1970-01-01T16:11:00Z,547,UA/ ORD,2018
UA,ORD,dep,1970-01-01T16:21:00Z,325,UA/ ORD,2018
UA,ORD,dep,1970-01-01T16:31:00Z,266,UA/ ORD,2018
UA,ORD,dep,1970-01-01T16:41:00Z,185,UA/ ORD,2018
UA,ORD,dep,1970-01-01T16:51:00Z,323,UA/ ORD,2018
UA,ORD,dep,1970-01-01T17:01:00Z,151,UA/ ORD,2018
UA,ORD,dep,1970-01-01T17:11:00Z,148,UA/ ORD,2018
UA,ORD,dep,1970-01-01T17:21:00Z,232,UA/ ORD,2018
UA,ORD,dep,1970-01-01T17:31:00Z,283,UA/ ORD,2018
UA,ORD,dep,1970-01-01T17:41:00Z,822,UA/ ORD,2018
UA,ORD,dep,1970-01-01T17:51:00Z,1740,UA/ ORD,2018
UA,ORD,dep,1970-01-01T18:01:00Z,1776,UA/ ORD,2018
UA,ORD,dep,1970-01-01T18:11:00Z,1059,UA/ ORD,2018
UA,ORD,dep,1970-01-01T18:21:00Z,549,UA/ ORD,2018
UA,ORD,dep,1970-01-01T18:31:00Z,307,UA/ ORD,2018
UA,ORD,dep,1970-01-01T18:41:00Z,356,UA/ ORD,2018
UA,ORD,dep,1970-01-01T18:51:00Z,415,UA/ ORD,2018
UA,ORD,dep,1970-01-01T19:01:00Z,393,UA/ ORD,2018
UA,ORD,dep,1970-01-01T19:11:00Z,512,UA/ ORD,2018
UA,ORD,dep,1970-01-01T19:21:00Z,1150,UA/ ORD,2018
UA,ORD,dep,1970-01-01T19:31:00Z,2027,UA/ ORD,2018
UA,ORD,dep,1970-01-01T19:41:00Z,1723,UA/ ORD,2018
UA,ORD,dep,1970-01-01T19:51:00Z,1219,UA/ ORD,2018
UA,ORD,dep,1970-01-01T20:01:00Z,641,UA/ ORD,2018
UA,ORD,dep,1970-01-01T20:11:00Z,485,UA/ ORD,2018
UA,ORD,dep,1970-01-01T20:21:00Z,450,UA/ ORD,2018
UA,ORD,dep,1970-01-01T20:31:00Z,374,UA/ ORD,2018
UA,ORD,dep,1970-01-01T20:41:00Z,300,UA/ ORD,2018
UA,ORD,dep,1970-01-01T20:51:00Z,786,UA/ ORD,2018
UA,ORD,dep,1970-01-01T21:01:00Z,1610,UA/ ORD,2018
UA,ORD,dep,1970-01-01T21:11:00Z,1594,UA/ ORD,2018
UA,ORD,dep,1970-01-01T21:21:00Z,1409,UA/ ORD,2018
UA,ORD,dep,1970-01-01T21:31:00Z,656,UA/ ORD,2018
UA,ORD,dep,1970-01-01T21:41:00Z,419,UA/ ORD,2018
UA,ORD,dep,1970-01-01T21:51:00Z,310,UA/ ORD,2018
UA,ORD,dep,1970-01-01T22:01:00Z,240,UA/ ORD,2018
UA,ORD,dep,1970-01-01T22:11:00Z,190,UA/ ORD,2018
UA,ORD,dep,1970-01-01T22:21:00Z,166,UA/ ORD,2018
UA,ORD,dep,1970-01-01T22:31:00Z,210,UA/ ORD,2018
UA,ORD,dep,1970-01-01T22:41:00Z,177,UA/ ORD,2018
UA,ORD,dep,1970-01-01T22:51:00Z,159,UA/ ORD,2018
UA,ORD,dep,1970-01-01T23:01:00Z,124,UA/ ORD,2018
UA,ORD,dep,1970-01-01T23:11:00Z,95,UA/ ORD,2018
UA,ORD,dep,1970-01-01T23:21:00Z,68,UA/ ORD,2018
UA,ORD,dep,1970-01-01T23:31:00Z,65,UA/ ORD,2018
UA,ORD,dep,1970-01-01T23:41:00Z,63,UA/ ORD,2018
UA,ORD,dep,1970-01-01T23:51:00Z,42,UA/ ORD,2018
AA,ORD,arr,1970-01-01T00:01:00Z,-262,AA/ ORD,2019
AA,ORD,arr,1970-01-01T00:11:00Z,-271,AA/ ORD,2019
AA,ORD,arr,1970-01-01T00:21:00Z,-235,AA/ ORD,2019
AA,ORD,arr,1970-01-01T00:31:00Z,-207,AA/ ORD,2019
AA,ORD,arr,1970-01-01T00:41:00Z,-162,AA/ ORD,2019
AA,ORD,arr,1970-01-01T00:51:00Z,-99,AA/ ORD,2019
AA,ORD,arr,1970-01-01T01:01:00Z,-89,AA/ ORD,2019
AA,ORD,arr,1970-01-01T01:11:00Z,-55,AA/ ORD,2019
AA,ORD,arr,1970-01-01T01:21:00Z,-44,AA/ ORD,2019
AA,ORD,arr,1970-01-01T01:31:00Z,-43,AA/ ORD,2019
AA,ORD,arr,1970-01-01T01:41:00Z,-30,AA/ ORD,2019
AA,ORD,arr,1970-01-01T01:51:00Z,-25,AA/ ORD,2019
AA,ORD,arr,1970-01-01T02:01:00Z,-24,AA/ ORD,2019
AA,ORD,arr,1970-01-01T02:11:00Z,-29,AA/ ORD,2019
AA,ORD,arr,1970-01-01T02:21:00Z,-13,AA/ ORD,2019
AA,ORD,arr,1970-01-01T02:31:00Z,-11,AA/ ORD,2019
AA,ORD,arr,1970-01-01T02:41:00Z,-12,AA/ ORD,2019
AA,ORD,arr,1970-01-01T02:51:00Z,-5,AA/ ORD,2019
AA,ORD,arr,1970-01-01T03:01:00Z,-10,AA/ ORD,2019
AA,ORD,arr,1970-01-01T03:11:00Z,-8,AA/ ORD,2019
AA,ORD,arr,1970-01-01T03:21:00Z,-6,AA/ ORD,2019
AA,ORD,arr,1970-01-01T03:31:00Z,-2,AA/ ORD,2019
AA,ORD,arr,1970-01-01T03:41:00Z,-6,AA/ ORD,2019
AA,ORD,arr,1970-01-01T03:51:00Z,-9,AA/ ORD,2019
AA,ORD,arr,1970-01-01T04:01:00Z,-15,AA/ ORD,2019
AA,ORD,arr,1970-01-01T04:11:00Z,-40,AA/ ORD,2019
AA,ORD,arr,1970-01-01T04:21:00Z,-35,AA/ ORD,2019
AA,ORD,arr,1970-01-01T04:31:00Z,-75,AA/ ORD,2019
AA,ORD,arr,1970-01-01T04:41:00Z,-68,AA/ ORD,2019
AA,ORD,arr,1970-01-01T04:51:00Z,-27,AA/ ORD,2019
AA,ORD,arr,1970-01-01T05:01:00Z,-39,AA/ ORD,2019
AA,ORD,arr,1970-01-01T05:11:00Z,-73,AA/ ORD,2019
AA,ORD,arr,1970-01-01T05:21:00Z,-120,AA/ ORD,2019
AA,ORD,arr,1970-01-01T05:31:00Z,-182,AA/ ORD,2019
AA,ORD,arr,1970-01-01T05:41:00Z,-318,AA/ ORD,2019
AA,ORD,arr,1970-01-01T05:51:00Z,-354,AA/ ORD,2019
AA,ORD,arr,1970-01-01T06:01:00Z,-400,AA/ ORD,2019
AA,ORD,arr,1970-01-01T06:11:00Z,-258,AA/ ORD,2019
AA,ORD,arr,1970-01-01T06:21:00Z,-144,AA/ ORD,2019
AA,ORD,arr,1970-01-01T06:31:00Z,-139,AA/ ORD,2019
AA,ORD,arr,1970-01-01T06:41:00Z,-145,AA/ ORD,2019
AA,ORD,arr,1970-01-01T06:51:00Z,-201,AA/ ORD,2019
AA,ORD,arr,1970-01-01T07:01:00Z,-314,AA/ ORD,2019
AA,ORD,arr,1970-01-01T07:11:00Z,-571,AA/ ORD,2019
AA,ORD,arr,1970-01-01T07:21:00Z,-794,AA/ ORD,2019
AA,ORD,arr,1970-01-01T07:31:00Z,-558,AA/ ORD,2019
AA,ORD,arr,1970-01-01T07:41:00Z,-347,AA/ ORD,2019
AA,ORD,arr,1970-01-01T07:51:00Z,-247,AA/ ORD,2019
AA,ORD,arr,1970-01-01T08:01:00Z,-296,AA/ ORD,2019
AA,ORD,arr,1970-01-01T08:11:00Z,-353,AA/ ORD,2019
AA,ORD,arr,1970-01-01T08:21:00Z,-508,AA/ ORD,2019
AA,ORD,arr,1970-01-01T08:31:00Z,-698,AA/ ORD,2019
AA,ORD,arr,1970-01-01T08:41:00Z,-977,AA/ ORD,2019
AA,ORD,arr,1970-01-01T08:51:00Z,-986,AA/ ORD,2019
AA,ORD,arr,1970-01-01T09:01:00Z,-873,AA/ ORD,2019
AA,ORD,arr,1970-01-01T09:11:00Z,-718,AA/ ORD,2019
AA,ORD,arr,1970-01-01T09:21:00Z,-431,AA/ ORD,2019
AA,ORD,arr,1970-01-01T09:31:00Z,-276,AA/ ORD,2019
AA,ORD,arr,1970-01-01T09:41:00Z,-189,AA/ ORD,2019
AA,ORD,arr,1970-01-01T09:51:00Z,-186,AA/ ORD,2019
AA,ORD,arr,1970-01-01T10:01:00Z,-250,AA/ ORD,2019
AA,ORD,arr,1970-01-01T10:11:00Z,-341,AA/ ORD,2019
AA,ORD,arr,1970-01-01T10:21:00Z,-676,AA/ ORD,2019
AA,ORD,arr,1970-01-01T10:31:00Z,-1255,AA/ ORD,2019
AA,ORD,arr,1970-01-01T10:41:00Z,-1399,AA/ ORD,2019
AA,ORD,arr,1970-01-01T10:51:00Z,-1183,AA/ ORD,2019
AA,ORD,arr,1970-01-01T11:01:00Z,-764,AA/ ORD,2019
AA,ORD,arr,1970-01-01T11:11:00Z,-433,AA/ ORD,2019
AA,ORD,arr,1970-01-01T11:21:00Z,-283,AA/ ORD,2019
AA,ORD,arr,1970-01-01T11:31:00Z,-272,AA/ ORD,2019
AA,ORD,arr,1970-01-01T11:41:00Z,-316,AA/ ORD,2019
AA,ORD,arr,1970-01-01T11:51:00Z,-458,AA/ ORD,2019
AA,ORD,arr,1970-01-01T12:01:00Z,-644,AA/ ORD,2019
AA,ORD,arr,1970-01-01T12:11:00Z,-829,AA/ ORD,2019
AA,ORD,arr,1970-01-01T12:21:00Z,-948,AA/ ORD,2019
AA,ORD,arr,1970-01-01T12:31:00Z,-876,AA/ ORD,2019
AA,ORD,arr,1970-01-01T12:41:00Z,-634,AA/ ORD,2019
AA,ORD,arr,1970-01-01T12:51:00Z,-523,AA/ ORD,2019
AA,ORD,arr,1970-01-01T13:01:00Z,-445,AA/ ORD,2019
AA,ORD,arr,1970-01-01T13:11:00Z,-553,AA/ ORD,2019
AA,ORD,arr,1970-01-01T13:21:00Z,-687,AA/ ORD,2019
AA,ORD,arr,1970-01-01T13:31:00Z,-803,AA/ ORD,2019
AA,ORD,arr,1970-01-01T13:41:00Z,-854,AA/ ORD,2019
AA,ORD,arr,1970-01-01T13:51:00Z,-869,AA/ ORD,2019
AA,ORD,arr,1970-01-01T14:01:00Z,-803,AA/ ORD,2019
AA,ORD,arr,1970-01-01T14:11:00Z,-538,AA/ ORD,2019
AA,ORD,arr,1970-01-01T14:21:00Z,-459,AA/ ORD,2019
AA,ORD,arr,1970-01-01T14:31:00Z,-358,AA/ ORD,2019
AA,ORD,arr,1970-01-01T14:41:00Z,-379,AA/ ORD,2019
AA,ORD,arr,1970-01-01T14:51:00Z,-409,AA/ ORD,2019
AA,ORD,arr,1970-01-01T15:01:00Z,-376,AA/ ORD,2019
AA,ORD,arr,1970-01-01T15:11:00Z,-470,AA/ ORD,2019
AA,ORD,arr,1970-01-01T15:21:00Z,-654,AA/ ORD,2019
AA,ORD,arr,1970-01-01T15:31:00Z,-770,AA/ ORD,2019
AA,ORD,arr,1970-01-01T15:41:00Z,-810,AA/ ORD,2019
AA,ORD,arr,1970-01-01T15:51:00Z,-728,AA/ ORD,2019
AA,ORD,arr,1970-01-01T16:01:00Z,-573,AA/ ORD,2019
AA,ORD,arr,1970-01-01T16:11:00Z,-460,AA/ ORD,2019
AA,ORD,arr,1970-01-01T16:21:00Z,-398,AA/ ORD,2019
AA,ORD,arr,1970-01-01T16:31:00Z,-416,AA/ ORD,2019
AA,ORD,arr,1970-01-01T16:41:00Z,-424,AA/ ORD,2019
AA,ORD,arr,1970-01-01T16:51:00Z,-470,AA/ ORD,2019
AA,ORD,arr,1970-01-01T17:01:00Z,-639,AA/ ORD,2019
AA,ORD,arr,1970-01-01T17:11:00Z,-777,AA/ ORD,2019
AA,ORD,arr,1970-01-01T17:21:00Z,-864,AA/ ORD,2019
AA,ORD,arr,1970-01-01T17:31:00Z,-941,AA/ ORD,2019
AA,ORD,arr,1970-01-01T17:41:00Z,-807,AA/ ORD,2019
AA,ORD,arr,1970-01-01T17:51:00Z,-544,AA/ ORD,2019
AA,ORD,arr,1970-01-01T18:01:00Z,-472,AA/ ORD,2019
AA,ORD,arr,1970-01-01T18:11:00Z,-388,AA/ ORD,2019
AA,ORD,arr,1970-01-01T18:21:00Z,-341,AA/ ORD,2019
AA,ORD,arr,1970-01-01T18:31:00Z,-391,AA/ ORD,2019
AA,ORD,arr,1970-01-01T18:41:00Z,-484,AA/ ORD,2019
AA,ORD,arr,1970-01-01T18:51:00Z,-683,AA/ ORD,2019
AA,ORD,arr,1970-01-01T19:01:00Z,-995,AA/ ORD,2019
AA,ORD,arr,1970-01-01T19:11:00Z,-1150,AA/ ORD,2019
AA,ORD,arr,1970-01-01T19:21:00Z,-1046,AA/ ORD,2019
AA,ORD,arr,1970-01-01T19:31:00Z,-877,AA/ ORD,2019
AA,ORD,arr,1970-01-01T19:41:00Z,-643,AA/ ORD,2019
AA,ORD,arr,1970-01-01T19:51:00Z,-453,AA/ ORD,2019
AA,ORD,arr,1970-01-01T20:01:00Z,-448,AA/ ORD,2019
AA,ORD,arr,1970-01-01T20:11:00Z,-503,AA/ ORD,2019
AA,ORD,arr,1970-01-01T20:21:00Z,-522,AA/ ORD,2019
AA,ORD,arr,1970-01-01T20:31:00Z,-480,AA/ ORD,2019
AA,ORD,arr,1970-01-01T20:41:00Z,-729,AA/ ORD,2019
AA,ORD,arr,1970-01-01T20:51:00Z,-1008,AA/ ORD,2019
AA,ORD,arr,1970-01-01T21:01:00Z,-1271,AA/ ORD,2019
AA,ORD,arr,1970-01-01T21:11:00Z,-1061,AA/ ORD,2019
AA,ORD,arr,1970-01-01T21:21:00Z,-698,AA/ ORD,2019
AA,ORD,arr,1970-01-01T21:31:00Z,-496,AA/ ORD,2019
AA,ORD,arr,1970-01-01T21:41:00Z,-456,AA/ ORD,2019
AA,ORD,arr,1970-01-01T21:51:00Z,-432,AA/ ORD,2019
AA,ORD,arr,1970-01-01T22:01:00Z,-377,AA/ ORD,2019
AA,ORD,arr,1970-01-01T22:11:00Z,-286,AA/ ORD,2019
AA,ORD,arr,1970-01-01T22:21:00Z,-325,AA/ ORD,2019
AA,ORD,arr,1970-01-01T22:31:00Z,-441,AA/ ORD,2019
AA,ORD,arr,1970-01-01T22:41:00Z,-465,AA/ ORD,2019
AA,ORD,arr,1970-01-01T22:51:00Z,-450,AA/ ORD,2019
AA,ORD,arr,1970-01-01T23:01:00Z,-341,AA/ ORD,2019
AA,ORD,arr,1970-01-01T23:11:00Z,-268,AA/ ORD,2019
AA,ORD,arr,1970-01-01T23:21:00Z,-211,AA/ ORD,2019
AA,ORD,arr,1970-01-01T23:31:00Z,-231,AA/ ORD,2019
AA,ORD,arr,1970-01-01T23:41:00Z,-258,AA/ ORD,2019
AA,ORD,arr,1970-01-01T23:51:00Z,-238,AA/ ORD,2019
AA,ORD,dep,1970-01-01T00:01:00Z,20,AA/ ORD,2019
AA,ORD,dep,1970-01-01T00:11:00Z,21,AA/ ORD,2019
AA,ORD,dep,1970-01-01T00:21:00Z,13,AA/ ORD,2019
AA,ORD,dep,1970-01-01T00:31:00Z,10,AA/ ORD,2019
AA,ORD,dep,1970-01-01T00:41:00Z,9,AA/ ORD,2019
AA,ORD,dep,1970-01-01T00:51:00Z,8,AA/ ORD,2019
AA,ORD,dep,1970-01-01T01:01:00Z,5,AA/ ORD,2019
AA,ORD,dep,1970-01-01T01:11:00Z,3,AA/ ORD,2019
AA,ORD,dep,1970-01-01T01:21:00Z,4,AA/ ORD,2019
AA,ORD,dep,1970-01-01T01:31:00Z,1,AA/ ORD,2019
AA,ORD,dep,1970-01-01T01:41:00Z,6,AA/ ORD,2019
AA,ORD,dep,1970-01-01T01:51:00Z,1,AA/ ORD,2019
AA,ORD,dep,1970-01-01T02:01:00Z,1,AA/ ORD,2019
AA,ORD,dep,1970-01-01T03:11:00Z,1,AA/ ORD,2019
AA,ORD,dep,1970-01-01T03:21:00Z,1,AA/ ORD,2019
AA,ORD,dep,1970-01-01T03:31:00Z,1,AA/ ORD,2019
AA,ORD,dep,1970-01-01T03:51:00Z,1,AA/ ORD,2019
AA,ORD,dep,1970-01-01T04:41:00Z,12,AA/ ORD,2019
AA,ORD,dep,1970-01-01T04:51:00Z,380,AA/ ORD,2019
AA,ORD,dep,1970-01-01T05:01:00Z,209,AA/ ORD,2019
AA,ORD,dep,1970-01-01T05:11:00Z,294,AA/ ORD,2019
AA,ORD,dep,1970-01-01T05:21:00Z,221,AA/ ORD,2019
AA,ORD,dep,1970-01-01T05:31:00Z,125,AA/ ORD,2019
AA,ORD,dep,1970-01-01T05:41:00Z,119,AA/ ORD,2019
AA,ORD,dep,1970-01-01T05:51:00Z,475,AA/ ORD,2019
AA,ORD,dep,1970-01-01T06:01:00Z,102,AA/ ORD,2019
AA,ORD,dep,1970-01-01T06:11:00Z,38,AA/ ORD,2019
AA,ORD,dep,1970-01-01T06:21:00Z,571,AA/ ORD,2019
AA,ORD,dep,1970-01-01T06:31:00Z,105,AA/ ORD,2019
AA,ORD,dep,1970-01-01T06:41:00Z,305,AA/ ORD,2019
AA,ORD,dep,1970-01-01T06:51:00Z,1393,AA/ ORD,2019
AA,ORD,dep,1970-01-01T07:01:00Z,1663,AA/ ORD,2019
AA,ORD,dep,1970-01-01T07:11:00Z,964,AA/ ORD,2019
AA,ORD,dep,1970-01-01T07:21:00Z,696,AA/ ORD,2019
AA,ORD,dep,1970-01-01T07:31:00Z,280,AA/ ORD,2019
AA,ORD,dep,1970-01-01T07:41:00Z,214,AA/ ORD,2019
AA,ORD,dep,1970-01-01T07:51:00Z,224,AA/ ORD,2019
AA,ORD,dep,1970-01-01T08:01:00Z,428,AA/ ORD,2019
AA,ORD,dep,1970-01-01T08:11:00Z,864,AA/ ORD,2019
AA,ORD,dep,1970-01-01T08:21:00Z,1141,AA/ ORD,2019
AA,ORD,dep,1970-01-01T08:31:00Z,954,AA/ ORD,2019
AA,ORD,dep,1970-01-01T08:41:00Z,771,AA/ ORD,2019
AA,ORD,dep,1970-01-01T08:51:00Z,698,AA/ ORD,2019
AA,ORD,dep,1970-01-01T09:01:00Z,345,AA/ ORD,2019
AA,ORD,dep,1970-01-01T09:11:00Z,256,AA/ ORD,2019
AA,ORD,dep,1970-01-01T09:21:00Z,365,AA/ ORD,2019
AA,ORD,dep,1970-01-01T09:31:00Z,258,AA/ ORD,2019
AA,ORD,dep,1970-01-01T09:41:00Z,919,AA/ ORD,2019
AA,ORD,dep,1970-01-01T09:51:00Z,1478,AA/ ORD,2019
AA,ORD,dep,1970-01-01T10:01:00Z,1336,AA/ ORD,2019
AA,ORD,dep,1970-01-01T10:11:00Z,1068,AA/ ORD,2019
AA,ORD,dep,1970-01-01T10:21:00Z,860,AA/ ORD,2019
AA,ORD,dep,1970-01-01T10:31:00Z,455,AA/ ORD,2019
AA,ORD,dep,1970-01-01T10:41:00Z,403,AA/ ORD,2019
AA,ORD,dep,1970-01-01T10:51:00Z,259,AA/ ORD,2019
AA,ORD,dep,1970-01-01T11:01:00Z,182,AA/ ORD,2019
AA,ORD,dep,1970-01-01T11:11:00Z,223,AA/ ORD,2019
AA,ORD,dep,1970-01-01T11:21:00Z,248,AA/ ORD,2019
AA,ORD,dep,1970-01-01T11:31:00Z,307,AA/ ORD,2019
AA,ORD,dep,1970-01-01T11:41:00Z,1047,AA/ ORD,2019
AA,ORD,dep,1970-01-01T11:51:00Z,1564,AA/ ORD,2019
AA,ORD,dep,1970-01-01T12:01:00Z,1365,AA/ ORD,2019
AA,ORD,dep,1970-01-01T12:11:00Z,1103,AA/ ORD,2019
AA,ORD,dep,1970-01-01T12:21:00Z,758,AA/ ORD,2019
AA,ORD,dep,1970-01-01T12:31:00Z,463,AA/ ORD,2019
AA,ORD,dep,1970-01-01T12:41:00Z,336,AA/ ORD,2019
AA,ORD,dep,1970-01-01T12:51:00Z,298,AA/ ORD,2019
AA,ORD,dep,1970-01-01T13:01:00Z,359,AA/ ORD,2019
AA,ORD,dep,1970-01-01T13:11:00Z,544,AA/ ORD,2019
AA,ORD,dep,1970-01-01T13:21:00Z,928,AA/ ORD,2019
AA,ORD,dep,1970-01-01T13:31:00Z,904,AA/ ORD,2019
AA,ORD,dep,1970-01-01T13:41:00Z,1097,AA/ ORD,2019
AA,ORD,dep,1970-01-01T13:51:00Z,790,AA/ ORD,2019
AA,ORD,dep,1970-01-01T14:01:00Z,573,AA/ ORD,2019
AA,ORD,dep,1970-01-01T14:11:00Z,409,AA/ ORD,2019
AA,ORD,dep,1970-01-01T14:21:00Z,469,AA/ ORD,2019
AA,ORD,dep,1970-01-01T14:31:00Z,358,AA/ ORD,2019
AA,ORD,dep,1970-01-01T14:41:00Z,475,AA/ ORD,2019
AA,ORD,dep,1970-01-01T14:51:00Z,830,AA/ ORD,2019
AA,ORD,dep,1970-01-01T15:01:00Z,1013,AA/ ORD,2019
AA,ORD,dep,1970-01-01T15:11:00Z,827,AA/ ORD,2019
AA,ORD,dep,1970-01-01T15:21:00Z,599,AA/ ORD,2019
AA,ORD,dep,1970-01-01T15:31:00Z,451,AA/ ORD,2019
AA,ORD,dep,1970-01-01T15:41:00Z,448,AA/ ORD,2019
AA,ORD,dep,1970-01-01T15:51:00Z,307,AA/ ORD,2019
AA,ORD,dep,1970-01-01T16:01:00Z,327,AA/ ORD,2019
AA,ORD,dep,1970-01-01T16:11:00Z,229,AA/ ORD,2019
AA,ORD,dep,1970-01-01T16:21:00Z,306,AA/ ORD,2019
AA,ORD,dep,1970-01-01T16:31:00Z,433,AA/ ORD,2019
AA,ORD,dep,1970-01-01T16:41:00Z,580,AA/ ORD,2019
AA,ORD,dep,1970-01-01T16:51:00Z,928,AA/ ORD,2019
AA,ORD,dep,1970-01-01T17:01:00Z,885,AA/ ORD,2019
AA,ORD,dep,1970-01-01T17:11:00Z,758,AA/ ORD,2019
AA,ORD,dep,1970-01-01T17:21:00Z,647,AA/ ORD,2019
AA,ORD,dep,1970-01-01T17:31:00Z,468,AA/ ORD,2019
AA,ORD,dep,1970-01-01T17:41:00Z,412,AA/ ORD,2019
AA,ORD,dep,1970-01-01T17:51:00Z,400,AA/ ORD,2019
AA,ORD,dep,1970-01-01T18:01:00Z,331,AA/ ORD,2019
AA,ORD,dep,1970-01-01T18:11:00Z,506,AA/ ORD,2019
AA,ORD,dep,1970-01-01T18:21:00Z,859,AA/ ORD,2019
AA,ORD,dep,1970-01-01T18:31:00Z,1005,AA/ ORD,2019
AA,ORD,dep,1970-01-01T18:41:00Z,1013,AA/ ORD,2019
AA,ORD,dep,1970-01-01T18:51:00Z,918,AA/ ORD,2019
AA,ORD,dep,1970-01-01T19:01:00Z,598,AA/ ORD,2019
AA,ORD,dep,1970-01-01T19:11:00Z,507,AA/ ORD,2019
AA,ORD,dep,1970-01-01T19:21:00Z,459,AA/ ORD,2019
AA,ORD,dep,1970-01-01T19:31:00Z,327,AA/ ORD,2019
AA,ORD,dep,1970-01-01T19:41:00Z,305,AA/ ORD,2019
AA,ORD,dep,1970-01-01T19:51:00Z,327,AA/ ORD,2019
AA,ORD,dep,1970-01-01T20:01:00Z,370,AA/ ORD,2019
AA,ORD,dep,1970-01-01T20:11:00Z,905,AA/ ORD,2019
AA,ORD,dep,1970-01-01T20:21:00Z,1236,AA/ ORD,2019
AA,ORD,dep,1970-01-01T20:31:00Z,1287,AA/ ORD,2019
AA,ORD,dep,1970-01-01T20:41:00Z,962,AA/ ORD,2019
AA,ORD,dep,1970-01-01T20:51:00Z,564,AA/ ORD,2019
AA,ORD,dep,1970-01-01T21:01:00Z,426,AA/ ORD,2019
AA,ORD,dep,1970-01-01T21:11:00Z,345,AA/ ORD,2019
AA,ORD,dep,1970-01-01T21:21:00Z,277,AA/ ORD,2019
AA,ORD,dep,1970-01-01T21:31:00Z,204,AA/ ORD,2019
AA,ORD,dep,1970-01-01T21:41:00Z,202,AA/ ORD,2019
AA,ORD,dep,1970-01-01T21:51:00Z,455,AA/ ORD,2019
AA,ORD,dep,1970-01-01T22:01:00Z,647,AA/ ORD,2019
AA,ORD,dep,1970-01-01T22:11:00Z,697,AA/ ORD,2019
AA,ORD,dep,1970-01-01T22:21:00Z,359,AA/ ORD,2019
AA,ORD,dep,1970-01-01T22:31:00Z,195,AA/ ORD,2019
AA,ORD,dep,1970-01-01T22:41:00Z,151,AA/ ORD,2019
AA,ORD,dep,1970-01-01T22:51:00Z,132,AA/ ORD,2019
AA,ORD,dep,1970-01-01T23:01:00Z,95,AA/ ORD,2019
AA,ORD,dep,1970-01-01T23:11:00Z,62,AA/ ORD,2019
AA,ORD,dep,1970-01-01T23:21:00Z,62,AA/ ORD,2019
AA,ORD,dep,1970-01-01T23:31:00Z,44,AA/ ORD,2019
AA,ORD,dep,1970-01-01T23:41:00Z,44,AA/ ORD,2019
AA,ORD,dep,1970-01-01T23:51:00Z,36,AA/ ORD,2019
UA,ORD,arr,1970-01-01T00:01:00Z,-327,UA/ ORD,2019
UA,ORD,arr,1970-01-01T00:11:00Z,-221,UA/ ORD,2019
UA,ORD,arr,1970-01-01T00:21:00Z,-158,UA/ ORD,2019
UA,ORD,arr,1970-01-01T00:31:00Z,-117,UA/ ORD,2019
UA,ORD,arr,1970-01-01T00:41:00Z,-80,UA/ ORD,2019
UA,ORD,arr,1970-01-01T00:51:00Z,-70,UA/ ORD,2019
UA,ORD,arr,1970-01-01T01:01:00Z,-84,UA/ ORD,2019
UA,ORD,arr,1970-01-01T01:11:00Z,-102,UA/ ORD,2019
UA,ORD,arr,1970-01-01T01:21:00Z,-117,UA/ ORD,2019
UA,ORD,arr,1970-01-01T01:31:00Z,-78,UA/ ORD,2019
UA,ORD,arr,1970-01-01T01:41:00Z,-62,UA/ ORD,2019
