reporting_airline,id,type,airport,x,y
American Airlines,3088,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3089,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3089,dest,DTW,1359641.697254995,-170996.60408534826
American Airlines,3090,origin,SJC,-1914820.4720456952,-595055.2286396603
American Airlines,3090,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3091,origin,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3091,dest,BNA,1193955.4135102862,-891176.9680870201
American Airlines,3092,origin,SEA,-1650755.3926562539,505066.6320739882
American Airlines,3092,dest,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3093,origin,DTW,1359641.697254995,-170996.60408534826
American Airlines,3093,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3094,origin,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3094,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3095,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3095,dest,SMF,-1850472.0747063856,-458086.04301328777
American Airlines,3096,origin,DSM,527073.5637794238,-365025.8008899143
American Airlines,3096,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3097,origin,MEM,913341.2595404746,-1051685.0479322155
American Airlines,3097,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3098,origin,GEG,-1301359.421680582,434754.4516689109
American Airlines,3098,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3099,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3099,dest,MEM,913341.2595404746,-1051685.0479322155
American Airlines,3100,origin,BOI,-1296364.617988922,-29797.04410178459
American Airlines,3100,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3101,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3101,dest,BWI,1980887.5167152977,-365563.636502196
American Airlines,3102,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3102,dest,PDX,-1729571.0771865274,310444.7043324455
American Airlines,3103,origin,ATL,1438837.9937618312,-1129310.979486318
American Airlines,3103,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3104,origin,SAN,-1603701.5452417962,-1199220.2306533586
American Airlines,3104,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3105,origin,DCA,1959959.090984065,-409479.41835946374
American Airlines,3105,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3106,origin,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3106,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3107,origin,SFO,-1945640.7538789264,-556902.5127197708
American Airlines,3107,dest,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3108,origin,BNA,1193955.4135102862,-891176.9680870201
American Airlines,3108,dest,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3109,origin,MCO,1829771.2698870576,-1638824.7811905802
American Airlines,3109,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3110,origin,CMH,1445821.7184349983,-405735.9494879742
American Airlines,3110,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3111,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3111,dest,BOI,-1296364.617988922,-29797.04410178459
American Airlines,3112,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3112,dest,MCI,455074.4312943624,-619331.8913740775
American Airlines,3113,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3113,dest,SLC,-1004609.4621734885,-395049.06406783813
American Airlines,3114,origin,STL,834066.6669227502,-646449.0468188728
American Airlines,3114,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3115,origin,IND,1166867.010981104,-490339.71160834696
American Airlines,3115,dest,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3116,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3116,dest,IND,1166867.010981104,-490339.71160834696
American Airlines,3117,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3117,dest,SFO,-1945640.7538789264,-556902.5127197708
American Airlines,3118,origin,ATL,1438837.9937618312,-1129310.979486318
American Airlines,3118,dest,LGA,2155684.513057,-122316.28523641168
American Airlines,3119,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3119,dest,SMF,-1850472.0747063856,-458086.04301328777
American Airlines,3120,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3120,dest,OMA,343006.6325637459,-402442.5398354072
American Airlines,3121,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3121,dest,SAN,-1603701.5452417962,-1199220.2306533586
American Airlines,3122,origin,SAN,-1603701.5452417962,-1199220.2306533586
American Airlines,3122,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3123,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3123,dest,BOI,-1296364.617988922,-29797.04410178459
American Airlines,3124,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3124,dest,IAH,452316.2866359444,-1652751.7266989667
American Airlines,3125,origin,SMF,-1850472.0747063856,-458086.04301328777
American Airlines,3125,dest,CLT,1718765.594159813,-891788.5105128315
American Airlines,3126,origin,SMF,-1850472.0747063856,-458086.04301328777
American Airlines,3126,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3127,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3127,dest,STL,834066.6669227502,-646449.0468188728
American Airlines,3128,origin,OMA,343006.6325637459,-402442.5398354072
American Airlines,3128,dest,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3129,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3129,dest,MDT,1943193.8006085365,-257785.2270711698
American Airlines,3130,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3130,dest,PIT,1653058.7188770992,-301571.10045485134
American Airlines,3131,origin,OMA,343006.6325637459,-402442.5398354072
American Airlines,3131,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3132,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3132,dest,OAK,-1929816.947397706,-549399.1884917811
American Airlines,3133,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3133,dest,OMA,343006.6325637459,-402442.5398354072
American Airlines,3134,origin,OMA,343006.6325637459,-402442.5398354072
American Airlines,3134,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3135,origin,MKE,980769.513678976,-155418.02245427898
American Airlines,3135,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3136,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3136,dest,SAN,-1603701.5452417962,-1199220.2306533586
American Airlines,3137,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3137,dest,MSY,943779.1568939897,-1610813.662288556
American Airlines,3138,origin,SLC,-1004609.4621734885,-395049.06406783813
American Airlines,3138,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3139,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3139,dest,MTJ,-686655.9669476862,-688739.660562748
American Airlines,3140,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3140,dest,FAT,-1740731.0681842598,-707419.3398996206
American Airlines,3141,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3141,dest,SMF,-1850472.0747063856,-458086.04301328777
American Airlines,3142,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3142,dest,EWR,2135095.905011877,-139210.669492847
American Airlines,3143,origin,TUL,369902.00173730054,-968710.335093024
American Airlines,3143,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3144,origin,ELP,-605825.3288960081,-1441254.1790057654
American Airlines,3144,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3145,origin,TPA,1720329.790563932,-1713285.848456208
American Airlines,3145,dest,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3146,origin,TUL,369902.00173730054,-968710.335093024
American Airlines,3146,dest,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3147,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3147,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3148,origin,AUS,225823.07315140465,-1638702.7618488022
American Airlines,3148,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3149,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3149,dest,AUS,225823.07315140465,-1638702.7618488022
American Airlines,3150,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3150,dest,TUS,-1033490.7270596127,-1363482.3767388165
American Airlines,3151,origin,BWI,1980887.5167152977,-365563.636502196
American Airlines,3151,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3152,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3152,dest,ABQ,-603104.745800889,-1082686.4778323667
American Airlines,3153,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3153,dest,OKC,218240.3077465392,-1063902.9710996167
American Airlines,3154,origin,IAD,1922328.2460675351,-409030.73296909296
American Airlines,3154,dest,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3155,origin,STL,834066.6669227502,-646449.0468188728
American Airlines,3155,dest,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3156,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3156,dest,DSM,527073.5637794238,-365025.8008899143
American Airlines,3157,origin,DCA,1959959.090984065,-409479.41835946374
American Airlines,3157,dest,LAS,-1356682.4796960566,-868251.8410072095
American Airlines,3158,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3158,dest,CMH,1445821.7184349983,-405735.9494879742
American Airlines,3159,origin,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3159,dest,IAD,1922328.2460675351,-409030.73296909296
American Airlines,3160,origin,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3160,dest,BDL,2208123.028463688,33971.4893617478
American Airlines,3161,origin,PBI,1982322.2831828392,-1802085.774986376
American Airlines,3161,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3162,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3162,dest,BDL,2208123.028463688,33971.4893617478
American Airlines,3163,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3163,dest,SEA,-1650755.3926562539,505066.6320739882
American Airlines,3164,origin,MSP,533284.8020873081,9198.64416372486
American Airlines,3164,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3165,origin,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3165,dest,LAS,-1356682.4796960566,-868251.8410072095
American Airlines,3166,origin,PDX,-1729571.0771865274,310444.7043324455
American Airlines,3166,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3167,origin,RNO,-1678096.5663649472,-409666.019399356
American Airlines,3167,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3168,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3168,dest,ONT,-1614545.9907031525,-1046821.4894757676
American Airlines,3169,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3169,dest,RNO,-1678096.5663649472,-409666.019399356
American Airlines,3170,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3170,dest,SYR,1905272.1686460353,72673.25213846966
American Airlines,3171,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3171,dest,MEM,913341.2595404746,-1051685.0479322155
American Airlines,3172,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3172,dest,MSP,533284.8020873081,9198.64416372486
American Airlines,3173,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3173,dest,RSW,1822839.8385921961,-1854169.26849232
American Airlines,3174,origin,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3174,dest,IND,1166867.010981104,-490339.71160834696
American Airlines,3175,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3175,dest,PWM,2323046.368311461,282201.85932739975
American Airlines,3176,origin,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3176,dest,PIT,1653058.7188770992,-301571.10045485134
American Airlines,3177,origin,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3177,dest,TPA,1720329.790563932,-1713285.848456208
American Airlines,3178,origin,DEN,-398957.8437938119,-559911.2634607605
American Airlines,3178,dest,CLT,1718765.594159813,-891788.5105128315
American Airlines,3179,origin,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3179,dest,BDL,2208123.028463688,33971.4893617478
American Airlines,3180,origin,BDL,2208123.028463688,33971.4893617478
American Airlines,3180,dest,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3181,origin,AUS,225823.07315140465,-1638702.7618488022
American Airlines,3181,dest,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3182,origin,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3182,dest,AUS,225823.07315140465,-1638702.7618488022
American Airlines,3183,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3183,dest,DSM,527073.5637794238,-365025.8008899143
American Airlines,3184,origin,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3184,dest,STL,834066.6669227502,-646449.0468188728
American Airlines,3185,origin,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3185,dest,RSW,1822839.8385921961,-1854169.26849232
American Airlines,3186,origin,LGA,2155684.513057,-122316.28523641168
American Airlines,3186,dest,DCA,1959959.090984065,-409479.41835946374
American Airlines,3187,origin,BOS,2320658.4485041024,126152.13380139158
American Airlines,3187,dest,DCA,1959959.090984065,-409479.41835946374
American Airlines,3188,origin,DCA,1959959.090984065,-409479.41835946374
American Airlines,3188,dest,BOS,2320658.4485041024,126152.13380139158
American Airlines,3189,origin,DCA,1959959.090984065,-409479.41835946374
American Airlines,3189,dest,LGA,2155684.513057,-122316.28523641168
American Airlines,3190,origin,BOS,2320658.4485041024,126152.13380139158
American Airlines,3190,dest,LGA,2155684.513057,-122316.28523641168
American Airlines,3191,origin,LGA,2155684.513057,-122316.28523641168
American Airlines,3191,dest,BOS,2320658.4485041024,126152.13380139158
American Airlines,3192,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3192,dest,AMA,-155479.84081452896,-1084678.4667509194
American Airlines,3193,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3193,dest,GUC,-602974.1659594608,-693475.1482176824
American Airlines,3194,origin,GUC,-602974.1659594608,-693475.1482176824
American Airlines,3194,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3195,origin,AMA,-155479.84081452896,-1084678.4667509194
American Airlines,3195,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3196,origin,AUS,225823.07315140465,-1638702.7618488022
American Airlines,3196,dest,JFK,2167729.4793459354,-134551.3799715436
American Airlines,3197,origin,JFK,2167729.4793459354,-134551.3799715436
American Airlines,3197,dest,DCA,1959959.090984065,-409479.41835946374
American Airlines,3198,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3198,dest,PSP,-1520118.9583575455,-1091859.511799427
American Airlines,3199,origin,IAD,1922328.2460675351,-409030.73296909296
American Airlines,3199,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3200,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3200,dest,COS,-407608.2995632326,-676916.7449861787
American Airlines,3201,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3201,dest,JAC,-861423.9636510183,-97950.92206649132
American Airlines,3202,origin,JAC,-861423.9636510183,-97950.92206649132
American Airlines,3202,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3203,origin,CLE,1498726.2792607923,-232627.15593650908
American Airlines,3203,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3204,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3204,dest,CLE,1498726.2792607923,-232627.15593650908
American Airlines,3205,origin,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3205,dest,SLC,-1004609.4621734885,-395049.06406783813
American Airlines,3206,origin,MTJ,-686655.9669476862,-688739.660562748
American Airlines,3206,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3207,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3207,dest,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3208,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3208,dest,CRP,248519.4938179987,-1904926.3228790544
American Airlines,3209,origin,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3209,dest,TUL,369902.00173730054,-968710.335093024
American Airlines,3210,origin,PSP,-1520118.9583575455,-1091859.511799427
American Airlines,3210,dest,DFW,278083.31647186854,-1338465.2155458855
Delta Air Lines,3211,origin,CMH,1445821.7184349983,-405735.9494879742
Delta Air Lines,3211,dest,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,3212,origin,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,3212,dest,ATW,910545.9787089666,-17980.838455885427
Delta Air Lines,3213,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,3213,dest,FLL,1989416.8668556917,-1869685.279595282
Delta Air Lines,3214,origin,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,3214,dest,HPN,2158894.9049711176,-86876.2302864189
Delta Air Lines,3215,origin,HPN,2158894.9049711176,-86876.2302864189
Delta Air Lines,3215,dest,ATL,1438837.9937618312,-1129310.979486318
Delta Air Lines,3216,origin,ATW,910545.9787089666,-17980.838455885427
Delta Air Lines,3216,dest,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,3217,origin,FLL,1989416.8668556917,-1869685.279595282
Delta Air Lines,3217,dest,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,3218,origin,SAT,149495.41162521293,-1713236.8214802423
Delta Air Lines,3218,dest,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,3219,origin,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,3219,dest,RNO,-1678096.5663649472,-409666.019399356
Delta Air Lines,3220,origin,RNO,-1678096.5663649472,-409666.019399356
Delta Air Lines,3220,dest,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,3221,origin,JAC,-861423.9636510183,-97950.92206649132
Delta Air Lines,3221,dest,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,3222,origin,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,3222,dest,JAC,-861423.9636510183,-97950.92206649132
Delta Air Lines,3223,origin,BZN,-861247.8507503188,146078.48264388298
Delta Air Lines,3223,dest,SEA,-1650755.3926562539,505066.6320739882
Delta Air Lines,3224,origin,SEA,-1650755.3926562539,505066.6320739882
Delta Air Lines,3224,dest,BZN,-861247.8507503188,146078.48264388298
Delta Air Lines,3225,origin,BZN,-861247.8507503188,146078.48264388298
Delta Air Lines,3225,dest,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,3226,origin,LAX,-1689593.4354288722,-1043456.7015018368
Delta Air Lines,3226,dest,BZN,-861247.8507503188,146078.48264388298
Delta Air Lines,3227,origin,RSW,1822839.8385921961,-1854169.26849232
Delta Air Lines,3227,dest,BOS,2320658.4485041024,126152.13380139158
Delta Air Lines,3228,origin,IND,1166867.010981104,-490339.71160834696
Delta Air Lines,3228,dest,RSW,1822839.8385921961,-1854169.26849232
Delta Air Lines,3229,origin,RSW,1822839.8385921961,-1854169.26849232
Delta Air Lines,3229,dest,IND,1166867.010981104,-490339.71160834696
Delta Air Lines,3230,origin,MSP,533284.8020873081,9198.64416372486
Delta Air Lines,3230,dest,BUF,1707245.286740146,-4371.266382491431
Delta Air Lines,3231,origin,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,3231,dest,SRQ,1728853.7880800036,-1776894.0369085146
Delta Air Lines,3232,origin,SRQ,1728853.7880800036,-1776894.0369085146
Delta Air Lines,3232,dest,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,3233,origin,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,3233,dest,TPA,1720329.790563932,-1713285.848456208
Delta Air Lines,3234,origin,TPA,1720329.790563932,-1713285.848456208
Delta Air Lines,3234,dest,SLC,-1004609.4621734885,-395049.06406783813
Delta Air Lines,3235,origin,IND,1166867.010981104,-490339.71160834696
Delta Air Lines,3235,dest,MCO,1829771.2698870576,-1638824.7811905802
Delta Air Lines,3236,origin,MCO,1829771.2698870576,-1638824.7811905802
Delta Air Lines,3236,dest,IND,1166867.010981104,-490339.71160834696
Delta Air Lines,3237,origin,BOS,2320658.4485041024,126152.13380139158
Delta Air Lines,3237,dest,RSW,1822839.8385921961,-1854169.26849232
Delta Air Lines,3238,origin,MIA,1981134.7610135972,-1902847.3929129404
Delta Air Lines,3238,dest,BOS,2320658.4485041024,126152.13380139158
Delta Air Lines,3239,origin,BOS,2320658.4485041024,126152.13380139158
Delta Air Lines,3239,dest,MIA,1981134.7610135972,-1902847.3929129404
Delta Air Lines,3240,origin,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,3240,dest,SAV,1763892.708823169,-1233594.0048643088
Delta Air Lines,3241,origin,SAV,1763892.708823169,-1233594.0048643088
Delta Air Lines,3241,dest,DTW,1359641.697254995,-170996.60408534826
United Airlines,3242,origin,EWR,2135095.905011877,-139210.669492847
United Airlines,3242,dest,IND,1166867.010981104,-490339.71160834696
United Airlines,3243,origin,EWR,2135095.905011877,-139210.669492847
United Airlines,3243,dest,CLT,1718765.594159813,-891788.5105128315
American Airlines,3244,origin,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3244,dest,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3245,origin,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3245,dest,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3246,origin,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3246,dest,IND,1166867.010981104,-490339.71160834696
American Airlines,3247,origin,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3247,dest,LAS,-1356682.4796960566,-868251.8410072095
American Airlines,3248,origin,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3248,dest,SFO,-1945640.7538789264,-556902.5127197708
American Airlines,3249,origin,PIT,1653058.7188770992,-301571.10045485134
American Airlines,3249,dest,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3250,origin,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3250,dest,SEA,-1650755.3926562539,505066.6320739882
American Airlines,3251,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3251,dest,SAT,149495.41162521293,-1713236.8214802423
American Airlines,3252,origin,LAS,-1356682.4796960566,-868251.8410072095
American Airlines,3252,dest,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3253,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3253,dest,LAS,-1356682.4796960566,-868251.8410072095
American Airlines,3254,origin,DEN,-398957.8437938119,-559911.2634607605
American Airlines,3254,dest,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3255,origin,MSY,943779.1568939897,-1610813.662288556
American Airlines,3255,dest,DCA,1959959.090984065,-409479.41835946374
American Airlines,3256,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3256,dest,ATL,1438837.9937618312,-1129310.979486318
American Airlines,3257,origin,ATL,1438837.9937618312,-1129310.979486318
American Airlines,3257,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3258,origin,LAS,-1356682.4796960566,-868251.8410072095
American Airlines,3258,dest,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3259,origin,TUS,-1033490.7270596127,-1363482.3767388165
American Airlines,3259,dest,JFK,2167729.4793459354,-134551.3799715436
American Airlines,3260,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3260,dest,RSW,1822839.8385921961,-1854169.26849232
American Airlines,3261,origin,SAN,-1603701.5452417962,-1199220.2306533586
American Airlines,3261,dest,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3262,origin,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3262,dest,MCI,455074.4312943624,-619331.8913740775
American Airlines,3263,origin,MCI,455074.4312943624,-619331.8913740775
American Airlines,3263,dest,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3264,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3264,dest,AUS,225823.07315140465,-1638702.7618488022
American Airlines,3265,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3265,dest,TPA,1720329.790563932,-1713285.848456208
American Airlines,3266,origin,IAH,452316.2866359444,-1652751.7266989667
American Airlines,3266,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3267,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3267,dest,PDX,-1729571.0771865274,310444.7043324455
American Airlines,3268,origin,LGA,2155684.513057,-122316.28523641168
American Airlines,3268,dest,ATL,1438837.9937618312,-1129310.979486318
American Airlines,3269,origin,PIT,1653058.7188770992,-301571.10045485134
American Airlines,3269,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3270,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3270,dest,ATL,1438837.9937618312,-1129310.979486318
American Airlines,3271,origin,SAN,-1603701.5452417962,-1199220.2306533586
American Airlines,3271,dest,CLT,1718765.594159813,-891788.5105128315
American Airlines,3272,origin,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3272,dest,SAT,149495.41162521293,-1713236.8214802423
American Airlines,3273,origin,BDL,2208123.028463688,33971.4893617478
American Airlines,3273,dest,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3274,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3274,dest,EGE,-591915.5806713243,-570781.3448486088
American Airlines,3275,origin,EGE,-591915.5806713243,-570781.3448486088
American Airlines,3275,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3276,origin,RNO,-1678096.5663649472,-409666.019399356
American Airlines,3276,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3277,origin,CMH,1445821.7184349983,-405735.9494879742
American Airlines,3277,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3278,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3278,dest,BDL,2208123.028463688,33971.4893617478
American Airlines,3279,origin,EGE,-591915.5806713243,-570781.3448486088
American Airlines,3279,dest,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3280,origin,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3280,dest,EGE,-591915.5806713243,-570781.3448486088
American Airlines,3281,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3281,dest,BWI,1980887.5167152977,-365563.636502196
American Airlines,3282,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3282,dest,HDN,-609905.1545202036,-475672.5575641322
American Airlines,3283,origin,HDN,-609905.1545202036,-475672.5575641322
American Airlines,3283,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3284,origin,LAS,-1356682.4796960566,-868251.8410072095
American Airlines,3284,dest,DCA,1959959.090984065,-409479.41835946374
American Airlines,3285,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3285,dest,PBI,1982322.2831828392,-1802085.774986376
American Airlines,3286,origin,CRP,248519.4938179987,-1904926.3228790544
American Airlines,3286,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3287,origin,JAC,-861423.9636510183,-97950.92206649132
American Airlines,3287,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3288,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3288,dest,JAC,-861423.9636510183,-97950.92206649132
American Airlines,3289,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3289,dest,PSP,-1520118.9583575455,-1091859.511799427
American Airlines,3290,origin,EWR,2135095.905011877,-139210.669492847
American Airlines,3290,dest,ORD,995411.7016669,-262546.73068444384
