year,airline,airport,type,block,n,airline_airport
18,AA,DFW,arr,1970-01-01T21:31:00Z,-1230,AA/ DFW
18,AA,DFW,arr,1970-01-01T21:41:00Z,-998,AA/ DFW
18,AA,DFW,arr,1970-01-01T21:51:00Z,-836,AA/ DFW
18,AA,DFW,arr,1970-01-01T22:01:00Z,-702,AA/ DFW
18,AA,DFW,arr,1970-01-01T22:11:00Z,-583,AA/ DFW
18,AA,DFW,arr,1970-01-01T22:21:00Z,-515,AA/ DFW
18,AA,DFW,arr,1970-01-01T22:31:00Z,-488,AA/ DFW
18,AA,DFW,arr,1970-01-01T22:41:00Z,-452,AA/ DFW
18,AA,DFW,arr,1970-01-01T22:51:00Z,-399,AA/ DFW
18,AA,DFW,arr,1970-01-01T23:01:00Z,-363,AA/ DFW
18,AA,DFW,arr,1970-01-01T23:11:00Z,-303,AA/ DFW
18,AA,DFW,arr,1970-01-01T23:21:00Z,-268,AA/ DFW
18,AA,DFW,arr,1970-01-01T23:31:00Z,-214,AA/ DFW
18,AA,DFW,arr,1970-01-01T23:41:00Z,-237,AA/ DFW
18,AA,DFW,arr,1970-01-01T23:51:00Z,-173,AA/ DFW
18,AA,DFW,dep,1970-01-01T00:01:00Z,97,AA/ DFW
18,AA,DFW,dep,1970-01-01T00:11:00Z,71,AA/ DFW
18,AA,DFW,dep,1970-01-01T00:21:00Z,51,AA/ DFW
18,AA,DFW,dep,1970-01-01T00:31:00Z,24,AA/ DFW
18,AA,DFW,dep,1970-01-01T00:41:00Z,31,AA/ DFW
18,AA,DFW,dep,1970-01-01T00:51:00Z,16,AA/ DFW
18,AA,DFW,dep,1970-01-01T01:01:00Z,24,AA/ DFW
18,AA,DFW,dep,1970-01-01T01:11:00Z,19,AA/ DFW
18,AA,DFW,dep,1970-01-01T01:21:00Z,13,AA/ DFW
18,AA,DFW,dep,1970-01-01T01:31:00Z,13,AA/ DFW
18,AA,DFW,dep,1970-01-01T01:41:00Z,9,AA/ DFW
18,AA,DFW,dep,1970-01-01T01:51:00Z,7,AA/ DFW
18,AA,DFW,dep,1970-01-01T02:01:00Z,5,AA/ DFW
18,AA,DFW,dep,1970-01-01T02:11:00Z,5,AA/ DFW
18,AA,DFW,dep,1970-01-01T02:21:00Z,3,AA/ DFW
18,AA,DFW,dep,1970-01-01T02:41:00Z,2,AA/ DFW
18,AA,DFW,dep,1970-01-01T02:51:00Z,1,AA/ DFW
18,AA,DFW,dep,1970-01-01T03:31:00Z,1,AA/ DFW
18,AA,DFW,dep,1970-01-01T05:01:00Z,1,AA/ DFW
18,AA,DFW,dep,1970-01-01T05:31:00Z,201,AA/ DFW
18,AA,DFW,dep,1970-01-01T05:41:00Z,345,AA/ DFW
18,AA,DFW,dep,1970-01-01T05:51:00Z,402,AA/ DFW
18,AA,DFW,dep,1970-01-01T06:01:00Z,344,AA/ DFW
18,AA,DFW,dep,1970-01-01T06:11:00Z,606,AA/ DFW
18,AA,DFW,dep,1970-01-01T06:21:00Z,478,AA/ DFW
18,AA,DFW,dep,1970-01-01T06:31:00Z,539,AA/ DFW
18,AA,DFW,dep,1970-01-01T06:41:00Z,491,AA/ DFW
18,AA,DFW,dep,1970-01-01T06:51:00Z,1487,AA/ DFW
18,AA,DFW,dep,1970-01-01T07:01:00Z,793,AA/ DFW
18,AA,DFW,dep,1970-01-01T07:11:00Z,904,AA/ DFW
18,AA,DFW,dep,1970-01-01T07:21:00Z,1175,AA/ DFW
18,AA,DFW,dep,1970-01-01T07:31:00Z,1167,AA/ DFW
18,AA,DFW,dep,1970-01-01T07:41:00Z,1334,AA/ DFW
18,AA,DFW,dep,1970-01-01T07:51:00Z,1281,AA/ DFW
18,AA,DFW,dep,1970-01-01T08:01:00Z,942,AA/ DFW
18,AA,DFW,dep,1970-01-01T08:11:00Z,1138,AA/ DFW
18,AA,DFW,dep,1970-01-01T08:21:00Z,1294,AA/ DFW
18,AA,DFW,dep,1970-01-01T08:31:00Z,1436,AA/ DFW
18,AA,DFW,dep,1970-01-01T08:41:00Z,1216,AA/ DFW
18,AA,DFW,dep,1970-01-01T08:51:00Z,1966,AA/ DFW
18,AA,DFW,dep,1970-01-01T09:01:00Z,1940,AA/ DFW
18,AA,DFW,dep,1970-01-01T09:11:00Z,1750,AA/ DFW
18,AA,DFW,dep,1970-01-01T09:21:00Z,1897,AA/ DFW
18,AA,DFW,dep,1970-01-01T09:31:00Z,1510,AA/ DFW
18,AA,DFW,dep,1970-01-01T09:41:00Z,1614,AA/ DFW
18,AA,DFW,dep,1970-01-01T09:51:00Z,1398,AA/ DFW
18,AA,DFW,dep,1970-01-01T10:01:00Z,1701,AA/ DFW
18,AA,DFW,dep,1970-01-01T10:11:00Z,1088,AA/ DFW
18,AA,DFW,dep,1970-01-01T10:21:00Z,1729,AA/ DFW
18,AA,DFW,dep,1970-01-01T10:31:00Z,1860,AA/ DFW
18,AA,DFW,dep,1970-01-01T10:41:00Z,1408,AA/ DFW
18,AA,DFW,dep,1970-01-01T10:51:00Z,1308,AA/ DFW
18,AA,DFW,dep,1970-01-01T11:01:00Z,1541,AA/ DFW
18,AA,DFW,dep,1970-01-01T11:11:00Z,1872,AA/ DFW
18,AA,DFW,dep,1970-01-01T11:21:00Z,2068,AA/ DFW
18,AA,DFW,dep,1970-01-01T11:31:00Z,1591,AA/ DFW
18,AA,DFW,dep,1970-01-01T11:41:00Z,1171,AA/ DFW
18,AA,DFW,dep,1970-01-01T11:51:00Z,1497,AA/ DFW
18,AA,DFW,dep,1970-01-01T12:01:00Z,1628,AA/ DFW
18,AA,DFW,dep,1970-01-01T12:11:00Z,1367,AA/ DFW
18,AA,DFW,dep,1970-01-01T12:21:00Z,1742,AA/ DFW
18,AA,DFW,dep,1970-01-01T12:31:00Z,1785,AA/ DFW
18,AA,DFW,dep,1970-01-01T12:41:00Z,2440,AA/ DFW
18,AA,DFW,dep,1970-01-01T12:51:00Z,2284,AA/ DFW
18,AA,DFW,dep,1970-01-01T13:01:00Z,1635,AA/ DFW
18,AA,DFW,dep,1970-01-01T13:11:00Z,1452,AA/ DFW
18,AA,DFW,dep,1970-01-01T13:21:00Z,1600,AA/ DFW
18,AA,DFW,dep,1970-01-01T13:31:00Z,1660,AA/ DFW
18,AA,DFW,dep,1970-01-01T13:41:00Z,1712,AA/ DFW
18,AA,DFW,dep,1970-01-01T13:51:00Z,2047,AA/ DFW
18,AA,DFW,dep,1970-01-01T14:01:00Z,2077,AA/ DFW
18,AA,DFW,dep,1970-01-01T14:11:00Z,1752,AA/ DFW
18,AA,DFW,dep,1970-01-01T14:21:00Z,1755,AA/ DFW
18,AA,DFW,dep,1970-01-01T14:31:00Z,1379,AA/ DFW
18,AA,DFW,dep,1970-01-01T14:41:00Z,1413,AA/ DFW
18,AA,DFW,dep,1970-01-01T14:51:00Z,1415,AA/ DFW
18,AA,DFW,dep,1970-01-01T15:01:00Z,1768,AA/ DFW
18,AA,DFW,dep,1970-01-01T15:11:00Z,1575,AA/ DFW
18,AA,DFW,dep,1970-01-01T15:21:00Z,1526,AA/ DFW
18,AA,DFW,dep,1970-01-01T15:31:00Z,1392,AA/ DFW
18,AA,DFW,dep,1970-01-01T15:41:00Z,1426,AA/ DFW
18,AA,DFW,dep,1970-01-01T15:51:00Z,1522,AA/ DFW
18,AA,DFW,dep,1970-01-01T16:01:00Z,1169,AA/ DFW
18,AA,DFW,dep,1970-01-01T16:11:00Z,1574,AA/ DFW
18,AA,DFW,dep,1970-01-01T16:21:00Z,1248,AA/ DFW
18,AA,DFW,dep,1970-01-01T16:31:00Z,1382,AA/ DFW
18,AA,DFW,dep,1970-01-01T16:41:00Z,1147,AA/ DFW
18,AA,DFW,dep,1970-01-01T16:51:00Z,1472,AA/ DFW
18,AA,DFW,dep,1970-01-01T17:01:00Z,2070,AA/ DFW
18,AA,DFW,dep,1970-01-01T17:11:00Z,1521,AA/ DFW
18,AA,DFW,dep,1970-01-01T17:21:00Z,1480,AA/ DFW
18,AA,DFW,dep,1970-01-01T17:31:00Z,1425,AA/ DFW
18,AA,DFW,dep,1970-01-01T17:41:00Z,1778,AA/ DFW
18,AA,DFW,dep,1970-01-01T17:51:00Z,1688,AA/ DFW
18,AA,DFW,dep,1970-01-01T18:01:00Z,1456,AA/ DFW
18,AA,DFW,dep,1970-01-01T18:11:00Z,1564,AA/ DFW
18,AA,DFW,dep,1970-01-01T18:21:00Z,1696,AA/ DFW
18,AA,DFW,dep,1970-01-01T18:31:00Z,1371,AA/ DFW
18,AA,DFW,dep,1970-01-01T18:41:00Z,1551,AA/ DFW
18,AA,DFW,dep,1970-01-01T18:51:00Z,1632,AA/ DFW
18,AA,DFW,dep,1970-01-01T19:01:00Z,1558,AA/ DFW
18,AA,DFW,dep,1970-01-01T19:11:00Z,1564,AA/ DFW
18,AA,DFW,dep,1970-01-01T19:21:00Z,1498,AA/ DFW
18,AA,DFW,dep,1970-01-01T19:31:00Z,1546,AA/ DFW
18,AA,DFW,dep,1970-01-01T19:41:00Z,1530,AA/ DFW
18,AA,DFW,dep,1970-01-01T19:51:00Z,1630,AA/ DFW
18,AA,DFW,dep,1970-01-01T20:01:00Z,1811,AA/ DFW
18,AA,DFW,dep,1970-01-01T20:11:00Z,1491,AA/ DFW
18,AA,DFW,dep,1970-01-01T20:21:00Z,1466,AA/ DFW
18,AA,DFW,dep,1970-01-01T20:31:00Z,1535,AA/ DFW
18,AA,DFW,dep,1970-01-01T20:41:00Z,1572,AA/ DFW
18,AA,DFW,dep,1970-01-01T20:51:00Z,1549,AA/ DFW
18,AA,DFW,dep,1970-01-01T21:01:00Z,1382,AA/ DFW
18,AA,DFW,dep,1970-01-01T21:11:00Z,1513,AA/ DFW
18,AA,DFW,dep,1970-01-01T21:21:00Z,1495,AA/ DFW
18,AA,DFW,dep,1970-01-01T21:31:00Z,1309,AA/ DFW
18,AA,DFW,dep,1970-01-01T21:41:00Z,1309,AA/ DFW
18,AA,DFW,dep,1970-01-01T21:51:00Z,1246,AA/ DFW
18,AA,DFW,dep,1970-01-01T22:01:00Z,945,AA/ DFW
18,AA,DFW,dep,1970-01-01T22:11:00Z,898,AA/ DFW
18,AA,DFW,dep,1970-01-01T22:21:00Z,1137,AA/ DFW
18,AA,DFW,dep,1970-01-01T22:31:00Z,902,AA/ DFW
18,AA,DFW,dep,1970-01-01T22:41:00Z,788,AA/ DFW
18,AA,DFW,dep,1970-01-01T22:51:00Z,547,AA/ DFW
18,AA,DFW,dep,1970-01-01T23:01:00Z,306,AA/ DFW
18,AA,DFW,dep,1970-01-01T23:11:00Z,314,AA/ DFW
18,AA,DFW,dep,1970-01-01T23:21:00Z,216,AA/ DFW
18,AA,DFW,dep,1970-01-01T23:31:00Z,137,AA/ DFW
18,AA,DFW,dep,1970-01-01T23:41:00Z,116,AA/ DFW
18,AA,DFW,dep,1970-01-01T23:51:00Z,121,AA/ DFW
18,AA,MIA,arr,1970-01-01T00:01:00Z,-73,AA/ MIA
18,AA,MIA,arr,1970-01-01T00:11:00Z,-99,AA/ MIA
18,AA,MIA,arr,1970-01-01T00:21:00Z,-104,AA/ MIA
18,AA,MIA,arr,1970-01-01T00:31:00Z,-77,AA/ MIA
18,AA,MIA,arr,1970-01-01T00:41:00Z,-48,AA/ MIA
18,AA,MIA,arr,1970-01-01T00:51:00Z,-38,AA/ MIA
18,AA,MIA,arr,1970-01-01T01:01:00Z,-24,AA/ MIA
18,AA,MIA,arr,1970-01-01T01:11:00Z,-22,AA/ MIA
18,AA,MIA,arr,1970-01-01T01:21:00Z,-22,AA/ MIA
18,AA,MIA,arr,1970-01-01T01:31:00Z,-20,AA/ MIA
18,AA,MIA,arr,1970-01-01T01:41:00Z,-13,AA/ MIA
18,AA,MIA,arr,1970-01-01T01:51:00Z,-10,AA/ MIA
18,AA,MIA,arr,1970-01-01T02:01:00Z,-12,AA/ MIA
18,AA,MIA,arr,1970-01-01T02:11:00Z,-4,AA/ MIA
18,AA,MIA,arr,1970-01-01T02:21:00Z,-3,AA/ MIA
18,AA,MIA,arr,1970-01-01T02:31:00Z,-4,AA/ MIA
18,AA,MIA,arr,1970-01-01T02:41:00Z,-5,AA/ MIA
18,AA,MIA,arr,1970-01-01T02:51:00Z,-5,AA/ MIA
18,AA,MIA,arr,1970-01-01T03:01:00Z,-5,AA/ MIA
18,AA,MIA,arr,1970-01-01T03:11:00Z,-2,AA/ MIA
18,AA,MIA,arr,1970-01-01T03:21:00Z,-2,AA/ MIA
18,AA,MIA,arr,1970-01-01T03:31:00Z,-2,AA/ MIA
18,AA,MIA,arr,1970-01-01T03:41:00Z,-2,AA/ MIA
18,AA,MIA,arr,1970-01-01T04:21:00Z,-4,AA/ MIA
18,AA,MIA,arr,1970-01-01T04:31:00Z,-8,AA/ MIA
18,AA,MIA,arr,1970-01-01T04:41:00Z,-23,AA/ MIA
18,AA,MIA,arr,1970-01-01T04:51:00Z,-60,AA/ MIA
18,AA,MIA,arr,1970-01-01T05:01:00Z,-87,AA/ MIA
18,AA,MIA,arr,1970-01-01T05:11:00Z,-140,AA/ MIA
18,AA,MIA,arr,1970-01-01T05:21:00Z,-168,AA/ MIA
18,AA,MIA,arr,1970-01-01T05:31:00Z,-172,AA/ MIA
18,AA,MIA,arr,1970-01-01T05:41:00Z,-136,AA/ MIA
18,AA,MIA,arr,1970-01-01T05:51:00Z,-159,AA/ MIA
18,AA,MIA,arr,1970-01-01T06:01:00Z,-142,AA/ MIA
18,AA,MIA,arr,1970-01-01T06:11:00Z,-128,AA/ MIA
18,AA,MIA,arr,1970-01-01T06:21:00Z,-112,AA/ MIA
18,AA,MIA,arr,1970-01-01T06:31:00Z,-140,AA/ MIA
18,AA,MIA,arr,1970-01-01T06:41:00Z,-137,AA/ MIA
18,AA,MIA,arr,1970-01-01T06:51:00Z,-90,AA/ MIA
18,AA,MIA,arr,1970-01-01T07:01:00Z,-98,AA/ MIA
18,AA,MIA,arr,1970-01-01T07:11:00Z,-108,AA/ MIA
18,AA,MIA,arr,1970-01-01T07:21:00Z,-154,AA/ MIA
18,AA,MIA,arr,1970-01-01T07:31:00Z,-130,AA/ MIA
18,AA,MIA,arr,1970-01-01T07:41:00Z,-123,AA/ MIA
18,AA,MIA,arr,1970-01-01T07:51:00Z,-123,AA/ MIA
18,AA,MIA,arr,1970-01-01T08:01:00Z,-168,AA/ MIA
18,AA,MIA,arr,1970-01-01T08:11:00Z,-317,AA/ MIA
18,AA,MIA,arr,1970-01-01T08:21:00Z,-639,AA/ MIA
18,AA,MIA,arr,1970-01-01T08:31:00Z,-950,AA/ MIA
18,AA,MIA,arr,1970-01-01T08:41:00Z,-940,AA/ MIA
18,AA,MIA,arr,1970-01-01T08:51:00Z,-856,AA/ MIA
18,AA,MIA,arr,1970-01-01T09:01:00Z,-910,AA/ MIA
18,AA,MIA,arr,1970-01-01T09:11:00Z,-968,AA/ MIA
18,AA,MIA,arr,1970-01-01T09:21:00Z,-750,AA/ MIA
18,AA,MIA,arr,1970-01-01T09:31:00Z,-692,AA/ MIA
18,AA,MIA,arr,1970-01-01T09:41:00Z,-626,AA/ MIA
18,AA,MIA,arr,1970-01-01T09:51:00Z,-548,AA/ MIA
18,AA,MIA,arr,1970-01-01T10:01:00Z,-483,AA/ MIA
18,AA,MIA,arr,1970-01-01T10:11:00Z,-336,AA/ MIA
18,AA,MIA,arr,1970-01-01T10:21:00Z,-333,AA/ MIA
18,AA,MIA,arr,1970-01-01T10:31:00Z,-412,AA/ MIA
18,AA,MIA,arr,1970-01-01T10:41:00Z,-504,AA/ MIA
18,AA,MIA,arr,1970-01-01T10:51:00Z,-575,AA/ MIA
18,AA,MIA,arr,1970-01-01T11:01:00Z,-536,AA/ MIA
18,AA,MIA,arr,1970-01-01T11:11:00Z,-483,AA/ MIA
18,AA,MIA,arr,1970-01-01T11:21:00Z,-383,AA/ MIA
18,AA,MIA,arr,1970-01-01T11:31:00Z,-307,AA/ MIA
18,AA,MIA,arr,1970-01-01T11:41:00Z,-308,AA/ MIA
18,AA,MIA,arr,1970-01-01T11:51:00Z,-265,AA/ MIA
18,AA,MIA,arr,1970-01-01T12:01:00Z,-219,AA/ MIA
18,AA,MIA,arr,1970-01-01T12:11:00Z,-233,AA/ MIA
18,AA,MIA,arr,1970-01-01T12:21:00Z,-294,AA/ MIA
18,AA,MIA,arr,1970-01-01T12:31:00Z,-275,AA/ MIA
18,AA,MIA,arr,1970-01-01T12:41:00Z,-238,AA/ MIA
18,AA,MIA,arr,1970-01-01T12:51:00Z,-218,AA/ MIA
18,AA,MIA,arr,1970-01-01T13:01:00Z,-293,AA/ MIA
18,AA,MIA,arr,1970-01-01T13:11:00Z,-382,AA/ MIA
18,AA,MIA,arr,1970-01-01T13:21:00Z,-436,AA/ MIA
18,AA,MIA,arr,1970-01-01T13:31:00Z,-500,AA/ MIA
18,AA,MIA,arr,1970-01-01T13:41:00Z,-424,AA/ MIA
18,AA,MIA,arr,1970-01-01T13:51:00Z,-366,AA/ MIA
18,AA,MIA,arr,1970-01-01T14:01:00Z,-374,AA/ MIA
18,AA,MIA,arr,1970-01-01T14:11:00Z,-406,AA/ MIA
18,AA,MIA,arr,1970-01-01T14:21:00Z,-451,AA/ MIA
18,AA,MIA,arr,1970-01-01T14:31:00Z,-520,AA/ MIA
18,AA,MIA,arr,1970-01-01T14:41:00Z,-528,AA/ MIA
18,AA,MIA,arr,1970-01-01T14:51:00Z,-522,AA/ MIA
18,AA,MIA,arr,1970-01-01T15:01:00Z,-590,AA/ MIA
18,AA,MIA,arr,1970-01-01T15:11:00Z,-724,AA/ MIA
18,AA,MIA,arr,1970-01-01T15:21:00Z,-628,AA/ MIA
18,AA,MIA,arr,1970-01-01T15:31:00Z,-465,AA/ MIA
18,AA,MIA,arr,1970-01-01T15:41:00Z,-408,AA/ MIA
18,AA,MIA,arr,1970-01-01T15:51:00Z,-457,AA/ MIA
18,AA,MIA,arr,1970-01-01T16:01:00Z,-487,AA/ MIA
18,AA,MIA,arr,1970-01-01T16:11:00Z,-465,AA/ MIA
18,AA,MIA,arr,1970-01-01T16:21:00Z,-455,AA/ MIA
18,AA,MIA,arr,1970-01-01T16:31:00Z,-480,AA/ MIA
18,AA,MIA,arr,1970-01-01T16:41:00Z,-478,AA/ MIA
18,AA,MIA,arr,1970-01-01T16:51:00Z,-451,AA/ MIA
18,AA,MIA,arr,1970-01-01T17:01:00Z,-424,AA/ MIA
18,AA,MIA,arr,1970-01-01T17:11:00Z,-406,AA/ MIA
18,AA,MIA,arr,1970-01-01T17:21:00Z,-363,AA/ MIA
18,AA,MIA,arr,1970-01-01T17:31:00Z,-413,AA/ MIA
18,AA,MIA,arr,1970-01-01T17:41:00Z,-496,AA/ MIA
18,AA,MIA,arr,1970-01-01T17:51:00Z,-483,AA/ MIA
18,AA,MIA,arr,1970-01-01T18:01:00Z,-390,AA/ MIA
18,AA,MIA,arr,1970-01-01T18:11:00Z,-355,AA/ MIA
18,AA,MIA,arr,1970-01-01T18:21:00Z,-403,AA/ MIA
18,AA,MIA,arr,1970-01-01T18:31:00Z,-393,AA/ MIA
18,AA,MIA,arr,1970-01-01T18:41:00Z,-470,AA/ MIA
18,AA,MIA,arr,1970-01-01T18:51:00Z,-480,AA/ MIA
18,AA,MIA,arr,1970-01-01T19:01:00Z,-457,AA/ MIA
18,AA,MIA,arr,1970-01-01T19:11:00Z,-493,AA/ MIA
18,AA,MIA,arr,1970-01-01T19:21:00Z,-491,AA/ MIA
18,AA,MIA,arr,1970-01-01T19:31:00Z,-527,AA/ MIA
18,AA,MIA,arr,1970-01-01T19:41:00Z,-467,AA/ MIA
18,AA,MIA,arr,1970-01-01T19:51:00Z,-401,AA/ MIA
18,AA,MIA,arr,1970-01-01T20:01:00Z,-326,AA/ MIA
18,AA,MIA,arr,1970-01-01T20:11:00Z,-354,AA/ MIA
18,AA,MIA,arr,1970-01-01T20:21:00Z,-296,AA/ MIA
18,AA,MIA,arr,1970-01-01T20:31:00Z,-360,AA/ MIA
18,AA,MIA,arr,1970-01-01T20:41:00Z,-490,AA/ MIA
18,AA,MIA,arr,1970-01-01T20:51:00Z,-447,AA/ MIA
18,AA,MIA,arr,1970-01-01T21:01:00Z,-507,AA/ MIA
18,AA,MIA,arr,1970-01-01T21:11:00Z,-665,AA/ MIA
18,AA,MIA,arr,1970-01-01T21:21:00Z,-596,AA/ MIA
18,AA,MIA,arr,1970-01-01T21:31:00Z,-596,AA/ MIA
18,AA,MIA,arr,1970-01-01T21:41:00Z,-573,AA/ MIA
18,AA,MIA,arr,1970-01-01T21:51:00Z,-479,AA/ MIA
18,AA,MIA,arr,1970-01-01T22:01:00Z,-440,AA/ MIA
18,AA,MIA,arr,1970-01-01T22:11:00Z,-359,AA/ MIA
18,AA,MIA,arr,1970-01-01T22:21:00Z,-333,AA/ MIA
18,AA,MIA,arr,1970-01-01T22:31:00Z,-281,AA/ MIA
18,AA,MIA,arr,1970-01-01T22:41:00Z,-250,AA/ MIA
18,AA,MIA,arr,1970-01-01T22:51:00Z,-236,AA/ MIA
18,AA,MIA,arr,1970-01-01T23:01:00Z,-226,AA/ MIA
18,AA,MIA,arr,1970-01-01T23:11:00Z,-186,AA/ MIA
18,AA,MIA,arr,1970-01-01T23:21:00Z,-122,AA/ MIA
18,AA,MIA,arr,1970-01-01T23:31:00Z,-109,AA/ MIA
18,AA,MIA,arr,1970-01-01T23:41:00Z,-105,AA/ MIA
18,AA,MIA,arr,1970-01-01T23:51:00Z,-83,AA/ MIA
18,AA,MIA,dep,1970-01-01T00:01:00Z,44,AA/ MIA
18,AA,MIA,dep,1970-01-01T00:11:00Z,22,AA/ MIA
18,AA,MIA,dep,1970-01-01T00:21:00Z,26,AA/ MIA
18,AA,MIA,dep,1970-01-01T00:31:00Z,16,AA/ MIA
18,AA,MIA,dep,1970-01-01T00:41:00Z,9,AA/ MIA
18,AA,MIA,dep,1970-01-01T00:51:00Z,7,AA/ MIA
18,AA,MIA,dep,1970-01-01T01:01:00Z,7,AA/ MIA
18,AA,MIA,dep,1970-01-01T01:11:00Z,5,AA/ MIA
18,AA,MIA,dep,1970-01-01T01:21:00Z,6,AA/ MIA
18,AA,MIA,dep,1970-01-01T01:31:00Z,2,AA/ MIA
18,AA,MIA,dep,1970-01-01T01:41:00Z,3,AA/ MIA
18,AA,MIA,dep,1970-01-01T01:51:00Z,1,AA/ MIA
18,AA,MIA,dep,1970-01-01T02:01:00Z,1,AA/ MIA
18,AA,MIA,dep,1970-01-01T02:21:00Z,2,AA/ MIA
18,AA,MIA,dep,1970-01-01T02:31:00Z,2,AA/ MIA
18,AA,MIA,dep,1970-01-01T05:51:00Z,227,AA/ MIA
18,AA,MIA,dep,1970-01-01T06:01:00Z,65,AA/ MIA
18,AA,MIA,dep,1970-01-01T06:11:00Z,152,AA/ MIA
18,AA,MIA,dep,1970-01-01T06:21:00Z,218,AA/ MIA
18,AA,MIA,dep,1970-01-01T06:31:00Z,121,AA/ MIA
18,AA,MIA,dep,1970-01-01T06:41:00Z,187,AA/ MIA
18,AA,MIA,dep,1970-01-01T06:51:00Z,561,AA/ MIA
18,AA,MIA,dep,1970-01-01T07:01:00Z,507,AA/ MIA
18,AA,MIA,dep,1970-01-01T07:11:00Z,545,AA/ MIA
18,AA,MIA,dep,1970-01-01T07:21:00Z,682,AA/ MIA
18,AA,MIA,dep,1970-01-01T07:31:00Z,472,AA/ MIA
18,AA,MIA,dep,1970-01-01T07:41:00Z,233,AA/ MIA
18,AA,MIA,dep,1970-01-01T07:51:00Z,558,AA/ MIA
18,AA,MIA,dep,1970-01-01T08:01:00Z,550,AA/ MIA
18,AA,MIA,dep,1970-01-01T08:11:00Z,209,AA/ MIA
18,AA,MIA,dep,1970-01-01T08:21:00Z,450,AA/ MIA
18,AA,MIA,dep,1970-01-01T08:31:00Z,205,AA/ MIA
18,AA,MIA,dep,1970-01-01T08:41:00Z,156,AA/ MIA
18,AA,MIA,dep,1970-01-01T08:51:00Z,311,AA/ MIA
18,AA,MIA,dep,1970-01-01T09:01:00Z,343,AA/ MIA
18,AA,MIA,dep,1970-01-01T09:11:00Z,93,AA/ MIA
18,AA,MIA,dep,1970-01-01T09:21:00Z,140,AA/ MIA
18,AA,MIA,dep,1970-01-01T09:31:00Z,373,AA/ MIA
18,AA,MIA,dep,1970-01-01T09:41:00Z,421,AA/ MIA
18,AA,MIA,dep,1970-01-01T09:51:00Z,320,AA/ MIA
18,AA,MIA,dep,1970-01-01T10:01:00Z,567,AA/ MIA
18,AA,MIA,dep,1970-01-01T10:11:00Z,623,AA/ MIA
18,AA,MIA,dep,1970-01-01T10:21:00Z,330,AA/ MIA
18,AA,MIA,dep,1970-01-01T10:31:00Z,483,AA/ MIA
18,AA,MIA,dep,1970-01-01T10:41:00Z,596,AA/ MIA
18,AA,MIA,dep,1970-01-01T10:51:00Z,659,AA/ MIA
18,AA,MIA,dep,1970-01-01T11:01:00Z,682,AA/ MIA
18,AA,MIA,dep,1970-01-01T11:11:00Z,617,AA/ MIA
18,AA,MIA,dep,1970-01-01T11:21:00Z,433,AA/ MIA
18,AA,MIA,dep,1970-01-01T11:31:00Z,420,AA/ MIA
18,AA,MIA,dep,1970-01-01T11:41:00Z,400,AA/ MIA
18,AA,MIA,dep,1970-01-01T11:51:00Z,616,AA/ MIA
18,AA,MIA,dep,1970-01-01T12:01:00Z,464,AA/ MIA
18,AA,MIA,dep,1970-01-01T12:11:00Z,481,AA/ MIA
18,AA,MIA,dep,1970-01-01T12:21:00Z,434,AA/ MIA
18,AA,MIA,dep,1970-01-01T12:31:00Z,418,AA/ MIA
18,AA,MIA,dep,1970-01-01T12:41:00Z,276,AA/ MIA
18,AA,MIA,dep,1970-01-01T12:51:00Z,264,AA/ MIA
18,AA,MIA,dep,1970-01-01T13:01:00Z,220,AA/ MIA
18,AA,MIA,dep,1970-01-01T13:11:00Z,448,AA/ MIA
18,AA,MIA,dep,1970-01-01T13:21:00Z,598,AA/ MIA
18,AA,MIA,dep,1970-01-01T13:31:00Z,620,AA/ MIA
18,AA,MIA,dep,1970-01-01T13:41:00Z,499,AA/ MIA
18,AA,MIA,dep,1970-01-01T13:51:00Z,555,AA/ MIA
18,AA,MIA,dep,1970-01-01T14:01:00Z,356,AA/ MIA
18,AA,MIA,dep,1970-01-01T14:11:00Z,411,AA/ MIA
18,AA,MIA,dep,1970-01-01T14:21:00Z,449,AA/ MIA
18,AA,MIA,dep,1970-01-01T14:31:00Z,409,AA/ MIA
18,AA,MIA,dep,1970-01-01T14:41:00Z,606,AA/ MIA
18,AA,MIA,dep,1970-01-01T14:51:00Z,376,AA/ MIA
18,AA,MIA,dep,1970-01-01T15:01:00Z,289,AA/ MIA
18,AA,MIA,dep,1970-01-01T15:11:00Z,447,AA/ MIA
18,AA,MIA,dep,1970-01-01T15:21:00Z,372,AA/ MIA
18,AA,MIA,dep,1970-01-01T15:31:00Z,409,AA/ MIA
18,AA,MIA,dep,1970-01-01T15:41:00Z,392,AA/ MIA
18,AA,MIA,dep,1970-01-01T15:51:00Z,577,AA/ MIA
18,AA,MIA,dep,1970-01-01T16:01:00Z,446,AA/ MIA
18,AA,MIA,dep,1970-01-01T16:11:00Z,437,AA/ MIA
18,AA,MIA,dep,1970-01-01T16:21:00Z,635,AA/ MIA
18,AA,MIA,dep,1970-01-01T16:31:00Z,483,AA/ MIA
18,AA,MIA,dep,1970-01-01T16:41:00Z,384,AA/ MIA
18,AA,MIA,dep,1970-01-01T16:51:00Z,359,AA/ MIA
18,AA,MIA,dep,1970-01-01T17:01:00Z,277,AA/ MIA
18,AA,MIA,dep,1970-01-01T17:11:00Z,314,AA/ MIA
18,AA,MIA,dep,1970-01-01T17:21:00Z,576,AA/ MIA
